id,ref
2014,ଆଜ୍ଞା ସାର୍
2015,ହେଲୋ
2016,ହେଲୋ
2017,ଭାଉଜ ନମସ୍କାର କେବେ ଆସିଲ
2018,କେବେ ଆସିଲ ଯେ
2019,କେବେ ଆସିଲ ଆଚ୍ଛା ଠିକ୍ ଅଛି ଆଉ ଆସ ଖାଇବେ ଯେମିତି ହେଲେ ବରା ଫରା ଟିକେ ଅଛି ଆଉ
2020,ଆସିଛ ମାନେ କିଛି ଦିନ ପରେ ହେଲେ ଟିକେ ନାସ୍ତା ପାଣି କରି ଦିଅ ଆଉ
2021,ହେଲୋ
2022,ହଁ ଆଉ ସବୁ ଭଲ ତୁମେ କେମିତି
2023,ଠିକ୍ ଅଛି ଆସ ନାସ୍ତା ପାଣି ଟିକେ କରି କି ଯିବ ଏତେ ଦିନ ପରେ ଆସିଛ
2024,କେବେ ଯିବ ପୁଣିଯେ ଭାଉଜ
2025,ବେପାର ଠିକ୍ ଠାକ୍ ଚାଲିଛି ଆଉ ଆଗକୁ ବି ଠିକ୍ ଚାଲୁଛି
2026,ଚାଲିବ ଆଗକୁ ବି ଆଉ
2027,ହଁ ପ୍ରାୟେ ହୋଇଗଲା ତ ପ୍ରାୟେ ତ ତା ବି ଲକ୍ଷ୍ମୀ ପୂଜାରେ ହୋଇଯାଉଛି ପନ୍ଦର ହଜାର କୋଡ଼ିଏ ହଜାର ଭଳିଆ ଇନ୍କମ୍ ହୋଇଯାଉଛି ଆଉ
2028,ହେଲୋ
2029,କ'ଣ
2030,ନାଇ ନାଇ ଆମର ଏଇଠି ବେପାର ଠିକ୍ ଅଛି ଏତେ ବାଟ ଯାଇ ହେବନି ଆମର ଏଇଠି ଠିକ୍ ବେପାର ହେଉଛି
2031,ତୁମେ ତ ଆସିକି ଦେଖ ତୁମେ ଟେଷ୍ଟ କର କେମିତି ଲାଗୁଛି କେମିତି ନାଇ ତାପରେ ଜାଣିବନି ଆମ ଜିନିଷ ଖରାପ ନା ଭଲ
2032,ହଉ
2033,କ'ଣ କ'ଣ
2034,ବରା ବନା ହେଉଛି ଆଳୁଚପ୍ ବନା ହେଉଛି ସିଙ୍ଗେଡ଼ା ବନା ହେଉଛି ଆଉ ସକାଳ ଟାଇମ୍ ବନା ହେଉଛି ଉପମା ବନା ହେଉଛି ଇଟିଲି ବନା ହେଉଛି ଆଉ ସେକେଣ୍ଡ୍ ହାପ୍ରେ ବନା ହେଉଛି ବରା ଆଳୁଚପ୍ ଆଉ ସିଙ୍ଗେଡ଼ା ଆଉ ଲାଷ୍ଟ ଟାଇମ୍ ପକୋଡ଼ି ଆଉ
2035,ନା ସୁଜି ମିଶୁଛି କିନ୍ତୁ ହାଲ୍କା ମିଶୁଛି ଆଉ ବିରି ଟିକେ ପ୍ରାୟ ମିଶୁଛି ନା ବିରି ଆଉ ଯୋଉ ସୁଜିର କ'ଣ ତା ମିଶେଇବନି ନା କ'ଣ ହଁ ମିଶିବ କିନ୍ତୁ ହାଲ୍କା ମିଶିବ ଅନ୍ୟ ଦୋକାନମାନଙ୍କରେ କିନା ଅଧିକ ମିଶେଇ ଦେଉଛନ୍ତି ସେ ନା ଆମ ଦୋକାନରେ ସେମିତି ନାଇ ଆମ ଦୋକାନରେ ବିରି ଟିକେ ବିରି ମିଶିବ ବିରି ବି ଜଣା ପଡ଼ୁଛି ତୁମେ ଖାଇଲେ ଜାଣିବନି
2036,ହେଲୋ
2037,ହଁ ଖାଇଲେ ଜାଣିବ ନା ଟେଷ୍ଟଟା କେମିତି ହୋଇଛି କେମିତି ନାଇ ବିରି ମିଶିଛି ନା ସୁଜି ମିଶିଛି ତୁମେ ଜାଣିବନି
2038,ହଉ ହଉ
2039,ହୁଁ
2040,ହେଲୋ
2041,ନା ନା ସବୁ ଠିକ୍ ଚାଲିଛି
2042,ହଁ ସବୁ ଠିକ୍ ଠାକ୍ ସବୁ ଠିକ୍ ଠାକ୍ ଅଛି ଠିକ୍ ଠାକ୍ ଚାଲୁଛି ସବୁ ଠିକ୍ ଅଛି
2043,ହଁ ମୁଁ ଏକା ଅଛି ଆମର ଆଉ ଗୋଟେ ଗୋଟେ ଅଛି ପିଲାଟେ ଯେ ସେ ଆସେ କେତେବେଳେ କେମିତି ପ୍ରାୟେ ରୁହେନି ପ୍ରାୟେ ରୁହେ ଆଉ
2044,ପିଲା ବି ଅଛନ୍ତି ଅଛନ୍ତି ଗୋଟେ ପିଲା ଅଛି ହଁ ହଁ
2045,ମୁଁ ଇଞ୍ଜିନିୟରିଂ ଏବଂ ପ୍ରଯୁକ୍ତିଜ୍ଞାନରେ ସ୍ନାତକ ସ୍ତରୀୟ ପାଠ୍ୟକ୍ରମ ପ୍ରଦାନ କରୁଥିବା ଏକ ବିଶ୍ୱବିଦ୍ୟାଳୟ ପରିଚାଳିତ ବେସରକାରୀ ଅନୁଷ୍ଠାନରେ ନିଜର ନାମ ଲେଖାଇବାକୁ ଚାହୁଁଛି ମୁଁ ଶିକ୍ଷାବର୍ଷ ଦୁଇହଜାର ଅଠର ରୁ ଦୁଇହଜାର ଉଣେଇଶିରେ ଏହିପରି ଅନୁଷ୍ଠାନଗୁଡ଼ିକର ତାଲିକା ପାଇ ପାରିବି କି
2046,ମୁଁ ମୋର ପାନ୍ କାର୍ଡ଼ ଆବେଦନପତ୍ରର ସ୍ଥିତି ବିଷୟରେ ଜାଣିବାକୁ ଚାହୁଁଛି ଏକ୍ନଲେଜ୍ମେଣ୍ଟ ନମ୍ବର ଏସିକେ ତିନି ଚାରି ପାଞ୍ଚ ଛଅ ସାତ ଆଠ ନଅ ଶୂନ ଏକ ଦୁଇ ଏବଂ ମୋ ଜନ୍ମ ତାରିଖ ଉଣେଇଶ ଅଠାନବେ ଆଠ ଶୁଲ ବ୍ୟବହାର କରି ଏହାକୁ ଯାଞ୍ଚ କରିବାରେ ଆପଣ ମୋତେ ସାହାଯ୍ୟ କରିପାରିବେ କି
2047,ହଁ
2048,ଏ ବସ୍ରେ ଗଲେ କମ୍ ଖର୍ଚ୍ଚ ହେବ
2049,ହଏ ସକାଳୁ ସାତ ବଜେ ବସ୍ରେ ଗଲେ ହେଣୁ ପହଞ୍ଚିବାର ଟିକେ ବୁଲା ବୁଲି କରି କରି
2050,କା ଫିଲ୍ମ କା ଫିଲ୍ମଟା
2051,ଓଡ଼ିଆ ତ ହେଲେ ଯିବୁ
2052,ଅନୁଭବ
2053,ଏ ଫ୍ଲିମ୍
2054,ଆଇସକ୍ରିମ୍
2055,ଥଣ୍ଡା
2056,ମେ
2057,ଆଉ କିଏ ଯିବେ
2058,ଆଉ କିଏ କିଏ ଯିବେ
2059,ହୁଁ ହୁଁ
2060,ଆଉ ଚାରି ପାଞ୍ଚଟା ସାଙ୍ଗେ ଗଲେ ତ ଭଲ ଲାଗିବ ଆଉ ଦୁଇ ଜଣ କ'ଣ କରିବା
2061,ମୁଁ ଏ
2062,ହୁଁ
2063,ଅନୁଭବ ବର୍ଷା ଏବେ ଅଲଗା
2064,ଅନୁଭବ ବର୍ଷା ତ ଏବେ ଅଲଗା ହୋଇଗଲେ ନା ଆଉ ସେ
2065,ହୁଁ
2066,ହ ଏ ଏବେ ତ ନୂଆ ଫିଲ୍ମ ନେ ବି ନେଇଁ କରିବାର ନା
2067,ହଏ
2068,ବର୍ଷା ବିଜେଡ଼ିରେ ଜିତିଲାଣି ଯେ
2069,ଅନୁଭବ ଉଠିଥିଲ
2070,ଅନୁଭବ ଏ ପଲଟିକ୍ସରେ ଉଠିଥିଲା କି ନେଇ ଉଠିଥିଲ କହୁଛୁ
2071,ହୁଁ ହଁ
2072,ଆଗରୁ ଦୁଇଟା କେତେ ଭଲ ଥିଲେ ଏବେ ସବୁ ଅଲଗା ଅଲଗା ହୋଇଗଲେ
2073,ହଏ ଏବେ ତ ସେ ଦୁଇଟା ଅଲଗା ହୋଇଗଲେ
2074,ଆରୁ ମିଶିବେ କି ନାହିଁ
2075,ଖଟ
2076,ହାଲୋ
2077,ହାଲୋ ମାଡାମ୍
2078,ମୁଁ ଗୋଟେ ଇଏ ମୁଁ ଗୋଟେ ଏମିତି ଗୋଟେ ଷ୍ଟଲ୍ ଖୋଲିଛି ମୋର
2079,ମୁଁ ଷ୍ଟଲ୍ରେ ବରା ଆଳୁଚପ୍ ଗୁଲୁଗୁଲା ଗୁଗୁନି ମିଠା ଏମିତି ବହୁତ ପ୍ରକାର ଜିନିଷ ଅଛି ତ ଆପଣ କ'ଣ ନେବେ
2080,ମୋର ମୋର ବରା ଗୋଟେ ସାତ ଟଙ୍କା ଅଛି ଭେଜିଟେବୁଲ୍ ଚପ୍ ଦଶ ଟଙ୍କା ଅଛି ମିଠା ପାଞ୍ଚ ଟଙ୍କା ଅଛି ଦଶ ଟଙ୍କା ଅଛି ଇଟିଲି ତରକାରୀ ଅଛି ଇଟିଲି ତରକାରୀ ପ୍ଲେଟ୍ କୋଡ଼ିଏ ଟଙ୍କା ଅଛି
2081,ଆପଣ କେମିତି ନେବେ
2082,ନାଇ ନାଇ ଆମର ସାଇଜ୍ ଆମର ଆମର ସାଇଜ୍ ଠିକ୍ ଅଛି ଆପଣଙ୍କୁ ବି ଇଏ କରିବି ଯେମିତି ପୋଷେଇଲା ଭଳିଆ ଇଏ କରିବ ଯଦି ଆପଣ ଟିକେ ବେଶୀ ନବାକୁ ଯଦି ଚାହିଁବ ନାଇ ତ ଟିକେ ରେଟ୍ କମ୍ କରି ଦେବି ଧର ଆପଣ
2083,ନାଇ ନାଇ ଯେମିତି ଆମେ ଗୋଟେ ବରାକୁ ସାତ ଟଙ୍କାରେ ବିକୁଛୁ ତ ତିନିଟା ବରାକୁ ହେଉଛି ଏକୋଇଶ ଟଙ୍କା ଆମେ ତୁମକୁ ଉଣେଇଶି ଟଙ୍କାରେ ଦେଇ ଦେବୁ ଦୁଇ ଟଙ୍କା କମ୍ କରି ଦେବୁ
2084,ନାଇ ନାଇ ଆମ ଆମ ଓଡ଼ିଶାରେ ବି ଠିକ୍ ଅଛି କିଛି ଇଏ ନାହିଁ ଭଲ ଅଛି ଆପଣ ଆସି କି ଦେଖନ୍ତୁ ବାଙ୍ଗାଲୋର୍ ଅପେକ୍ଷା ଆମର ବି ଇୟାଡ଼େ ଭଲ ଅଛି ବାଙ୍ଗାଲୋର୍ର ସାଇଜ୍ କମ୍ ଥିବ ଆମର ସାଇଜ୍ ବି ଟିକେ ବଡ଼ ଅଛି ବାଙ୍ଗାଲୋର
2085,ଆପଣ ଠିକ୍ ଅଛି ଆମେ ଆପଣ ଆପଣ ଆସିକି ଥରେ ଦେଖନ୍ତୁ ଆପଣଙ୍କୁ ଯଦି ଲାଗିବ କି ବାଙ୍ଗାଲୋର ଅପେକ୍ଷା ଏଇଟା ବେଶୀ ଅଛି ତ ଆଉ ଟିକେ କମ୍ କରି ଦେବୁ
2086,ହଁ ମୁଁ ହଁ ଆପଣ ହଁ ଆପଣ ଆସନ୍ତୁ ଦେଖନ୍ତୁ ତାପରେ ଟେଷ୍ଟ କରିକି ଇଏ କରନ୍ତୁ ଆମର ତ ସବୁ ଭଲ କ୍ୱାଲିଟିର ଜିନିଷ ବି ଦିଆ ହେଉଚି ଯେ ଆମେ ଭଲ ଅଏଲ୍ ବି ୟୁଜ୍ କରୁଛୁ ଯେମତି କି ସାଇଡ୍ ଇଫେକ୍ଟ ବି ନ ବଢ଼ିବ ଆପଣ ଆସନ୍ତୁ ଆସିକି ଥରେ ଦେଖିକି ଯାଆନ୍ତୁ
2087,ସେ ଆପଣ ଦେଖିଦେବେ ଯେ ଆପଣ ଦେଖିଦେବେ ଯେ ଯଦି ଆପଣଙ୍କୁ ରେଟ୍ ନ ପୋଷେଇବ ତ ଆମେ ଟିକେ କମ୍ ବି କରି ଦେବୁ ଆପଣଙ୍କ ପାଇଁ ଯଦି ରେଟ୍ ଆପଣଙ୍କୁ ନ ପୋଷେଇବ
2088,ଠିକ୍ ଅଛି ଆସନ୍ତୁ ଆପଣ ଆସନ୍ତୁ ଆସି କି ଦେଖି କି କରିକି ଯାଆନ୍ତୁ ଯଦି ଆପଣଙ୍କୁ ନ ପୋଷେଇବ ଆମେ ଟିକେ କମ୍ କରି ଦେବୁ ଆଉ
2089,ଓକେ
2090,ଆଜ୍ଞା
2091,ହଁ ହଁ
2092,ହଉ ହଉ ଠିକ୍ ଅଛି
2093,ହଉ ହଉ ଆସନ୍ତୁ ଦେଖିକି ଯାଆନ୍ତୁ
2094,ହାଲୋ ହଁ
2095,ହଁ ମ୍ୟାଡ଼ମ କୁହନ୍ତୁ
2096,ହଁ ମ୍ୟାଡ଼ମ
2097,ହଁ ମାଡ଼ାମ୍ ପ୍ରକାର ନ୍ୟୁ ଡିଜାଇନ୍ ଆସିଛି ଆପଣଙ୍କୁ କୋଉ ଡିଜାଇନ୍ର ଦରକାର କୁହନ୍ତୁ
2098,ହଁ ମ୍ୟାଡ଼ମ ଯୋଉ ଦିଟା ମିରର ଵାଲା ଅଛି ଆପଣ ଯଦି ଚାହିଁବେ ତା'ହେଲେ ନେଇପାରିବେ ତାକୁ
2099,ସେ ଦୁଇଟା ମିରର ଵାଲା ସେ କୋଡ଼ିଏ ପଚିଶ ହଜାର ଭିତରେ କି ତିରିଶ ହଜାର ଭିତରେ ଆସୁଚି ଆଉ
2100,ଭଲ ଡିଜାଇନ୍ କହିଲେ ଆପଣ କିଛି ଗଡ଼ରେଜର କିଛି ବିଭିନ୍ନ ପ୍ରକାର ଚିତ୍ର ହେଇଥିବାର ନେଇ ପାରିବେ ମୟୁର ଚିତ୍ର ହେଇଥିବାର କି ଏମିତିକା ତମେ ଯୋଉ ଡିଜାଇନର ଚାହିଁ ପାରିବେ ସେଇ ଡିଜାଇନ ନେଇ ପାରିବେ
2101,ଆପଣ ଭି ଯୋଉ ପଟରେ ମିରର ଲଗେଇବାକୁ କହିବେ ସେଥିରେ କିଛି ମାନେ ଦି ଥାକର ହେଇଚି ଯାହା ବି ରଖିବା ପାଇଁ ସବୁ ଜିନିଷ ସେହି ଡିଜାଇନର ତଳେ ସେଟ ରହିଛି ଉପରେ ଗୋଟେ ସେଟ ରହିଛି ହେଲା
2102,ଆପଣ ଯେବେ ଚାହିଁବେ ଆପଣଙ୍କୁ ସେଇ ଅନୁସାରେ ଆପଣ ଯଦି ଚାହିଁବେ ଗଡ଼ରେଜଟି ତିଆରି କରିପାରିବୁ ଯୋଉ କାଠରେ ଆପଣ କହିବେ ଆମେ ସେ କାଠରେ ବି ତିଆରି କରି ଆପଣଙ୍କୁ ଦେଇ ପାରିବୁ ଆପଣଙ୍କ ସେଇ ଅନୁସାରେ
2103,ହଁ ସେଇ ଅନୁସାରେ ଆମେ ଆମର ରେଟ୍ ଅନୁସାରେ ତମେ ତମର ଯୋଉ ରେଟ୍ ଅନୁସାରେ ତମକୁ ଦରକାର ତମେ ସେଇ ଅନୁସାରେ କହିଲେ ଆମେ ଅନୁସାରେ ବନେଇ ଦବୁ ଆପଣ ନେଇଯିବେ
2104,ହଁ ମ୍ୟାଡ଼ମ ହେଇଯିବ ଆପଣ ଆଡ଼ଭାନ୍ସ ଦେଇ ଦିଅନ୍ତୁ କିଛି ଆଡ଼ଭାନ୍ସ ପଇସା ଆମ ହାତରେ ଲାଗିଲେ ଆମେ କାମ ଷ୍ଟାର୍ଟ୍ କରିଦବୁ ଆପଣ ବି କହିଦେବେନା କେତେ ଡେଟରେ ଆପଣଙ୍କର ଦକାର ସେହି ଡେଟ୍ ଅନୁସାରେ ଆମକୁ କହିଲେ ଆମେ ଜଲ୍ଦି କାମ ଷ୍ଟାର୍ଟ କରିକି ଆପଣଙ୍କୁ ଜିନିଷ ଆମେ ବି ଦେଇଦବୁ
2105,ଆଜ୍ଞା ମ୍ୟାଡ଼ମ ଆପଣ ଯୋଉ କାଠରେ କହିବେ ସେ କାଠରେ ଜିନିଷ ତିଆରି ହେଇକି ଆପଣ ଯୋଉ କଲର୍ ବି ଚାହିଁବେ ଆମେ ସେଇ କଲର୍ ଲଗେଇବୁ ଆପଣଙ୍କ ଅନୁସାରେ କାମ ହବ ସବୁ
2106,ଆଜ୍ଞା ମ୍ୟାଡ଼ମ ଆପଣ ଯଦି ଚାହୁଁଚନ୍ତି ତା'ହେଲେ ମୁଁ ତମକୁ ଆଉ ଟିକେ କିଛି ସମୟ ପରେ ଦଶ ମିନଟ୍ କି ପାଞ୍ଚ ମିନିଟ୍ ଭିତରେ ଆପଣଙ୍କୁ ଫଟ ଛାଡ଼ି ଦୋଉଚି ଆପଣ ତା ଭିତରେ କିଛି ଡିଜାଇନ୍ ଚୁଜ୍ କରି ନିଅନ୍ତୁ ଆମେ ସେହି ଡିଜାଇନ୍କୁ ତିଆରି କରିଦବୁ ନା ଆପଣ କିମିତି ନେବେ ସେଟା ଆମେ ଆପଣ କିଣି କିଣିକି ନେଇଯିବେ
2107,ଆଜ୍ଞା ମ୍ୟାଡ଼ାମ୍
2108,ଧନ୍ୟବାଦ ମାଡ଼ାମ ଆପଣ ଯେଦି ଚାହୁଁଚନ୍ତି ତା'ହେଲେ ଆପଣଙ୍କ ଇଚ୍ଛାରେ କାମ ହବ ଆପଣ ଯୋଉ ଡିଜାଇନ୍ ଡିଜାଇନ୍ କହିବେ ଆମେ ସେଇ ଡିଜାଇନ୍ ବନେଇଦବୁ
2109,ଥ୍ୟାଙ୍କ୍ ୟୁ ମାଡ଼ାମ
2110,ଆଠ
2111,ଦୀପାବଲି ପାଇଁ ଆସନ୍ତା ସପ୍ତାହରେ କଫି ଜୟ ସୁପର୍ ଟେଷ୍ଟି କଫି ଥିନ୍ ବିସ୍କୁଟ୍ ଉପରେ କୌଣସି ଅଫର୍ ରହିବ କି
2112,ହଁ
2113,ବରା ସିଙ୍ଗେଡ଼ା ତିନିଟାରେ କୋଡ଼ିଏ ଟଙ୍କା
2114,ସେଟା ଦିଟାରେ କୋଡ଼ିଏ ଟଙ୍କା
2115,ହଁ ଏବେ ସବୁର ରେଟ୍ ବଢ଼ି ଯାଇଚି ନା ସେଇଥିପାଇଁ ଆମେ ବଢ଼େଇ ଦେଇଚୁ
2116,ନା
2117,ନା ଏଠି ତିନିଟାରେ କୋଡ଼ିଏ ଟଙ୍କା ଆଉ ଦିଟାରେ କୋଡ଼ିଏ ଟଙ୍କା
2118,ହଁ ଏଠି ଏତିକିରେ ହିଁ ବିକ୍ରି ହୁଏ ନା
2119,କେତେଟା ନେବେ କି
2120,ଡିସକାଉଣ୍ଟ୍ କରିଲେ ତ ଲସ୍ ହେଇଯିବ ମୋର
2121,ହଁ ଚାଳିଶ ଟଙ୍କା କମ୍ କରିପାରିବି
2122,ହଁ
2123,ହଁ ବୋଲେ ତିନିଟାରେ କୋଡ଼ିଏ ଟଙ୍କା ନା ତ ଚାଲିଶ୍ ଟଙ୍କା କମ୍ କରିଦେଲି ହେଲା
2124,କିସ ନେବେକି
2125,ଅଛି ଆଉ
2126,ଇଏ ଆଲୁଚପ୍ ଅଛି
2127,ଆଉ ମିଠା
2128,କେତେ କେତେ ଦେବି
2129,ଚାଲିଶ୍ ଟଙ୍କା ଏଠି ଡିସକାଉଣ୍ଟ୍ କରିବି ହେଲା
2130,ନାଁ ପୁରା ଲସ୍
2131,ନାଇଁ ନାଇଁ ନାଇଁ ରଖ ରଖ
2132,ଠିକ୍ ଅଛି ପ୍ୟାକ୍ କରିଦେଉଛି
2133,ନିଅ
2134,ନିଅ ହଁ
2135,ଟଙ୍କା ଦିଅ
2136,ହଉ ଠିକ୍ ଅଛି କରିଦିଅ ଫୋନ୍ପେ
2137,ଫଲୋ
2138,କୋଉଠି
2139,ହଁ ଭାଇ ଆମ କଥା କିଏ ବୁଝୁଚି ଭାଇ
2140,କେତେ ଟଙ୍କା ଆମେ ମଜୁରୀ ପାଉଛୁ ସରକାର ସେ କଥା ବୁଝୁଚନ୍ତି ସରକାର ତାଙ୍କ ରାଜନେତା ଖାଲି ନିଜ ପୋଟ ପୋଷୁଚନ୍ତି ଏ ଶ୍ରମିକମାନେ କେତେ ହଇରାଣ ହଉଚନ୍ତି ଆମର ପିଲାଛୁଆ ସଂସାର କେମିତି ଚଳିବ ସେ ସେ କି ଚିନ୍ତା କରୁଛନ୍ତି ଦିନେ କେହି ବି ଚିନ୍ତା କରୁନାହାନ୍ତି
2141,ଆମେ ଗୋଟେ କ'ଣ କହିଲେ ଗୋଟେ ଶ୍ରମିକ କାର୍ଡ଼ କର ବୋଲି ମୁଁ କାମଦାମ ଛାଡ଼ିକି ଦି ତିନି ଦିନ ରହିକି ସେ ପୁରା ଲାଇନ୍ରେ ରହିକି
2142,ଏ ଭାଇ ଆମେ ଗଲେ ତ ପୋଟ ପୋଷିବୁ ଦିନେ ଆମେ ଶ୍ରମିକ ଲୋକ
2143,ଆମେ ଲାଇନ୍ରେ ରହିକି ତିନି ଦିନି ଦିନେ କମେଇ ହେଇକି ସେ ସବୁ କଲୁ ଦେଖିଲା ବେଳକୁ କିଛି ତା' ଦେହରୁ ଫାଇଦା ଆମରୁ କିଛି ମିଳୁନେଇ ଖାଲି ବିପିଏଲ୍ ଚାଉଳ ଗଣ୍ଡେ ମିଳୁଚି ତାକୁ ସରକାର କହୁଛନ୍ତି ନା କ'ଣ ଶ୍ରମିକଙ୍କର ଇଏ ହେ ଭାଇ କି ପଇସା ଟିକେ ବଢ଼ାଅ ପରିବାର କେମିତି ଚଳିବ ଖାଲି ଯୋଜନା ଖାଲି ଯୋଜନା ଉପରେ ଯୋଜନା ଆଉ କିଛି ନାଇଁ
2144,ଆମେ ଯାଜପୁରର ବବି ଦାସ ଅଛନ୍ତି ସେ ଯୋଉ ଆମର ବୁଦ୍ଧନଗର ପାଖରେ ତାଙ୍କର ଯୋଉ ଘରଟା କେଡ଼େ ବଡ଼ ଘର କରିଚନ୍ତି କହିଲ
2145,ଆମ ଆମ ପଇସା ନେଇକି ସେ ରାଜନେତାମାନେ ଘର କରୁଚନ୍ତି କ'ଣ କହିବ ତାକୁ କୁହ ଖଟିବୁ ଆମେ ରୋଜଗାର କରିବୁ ଆମେ ସବୁ ଦବୁ ଆମେ ଦେଖିଲାଏଳକୁ ଘର ତାଙ୍କର ବିରାଟ ବଡ଼ ଆମର ଚାଳ ଛପର ଉଡ଼ିଗଲାଣି
2146,ହଁ
2147,ଆମ ଏ ଆଜ୍ଞା ଶ୍ରମିକ ଶ୍ରେଣୀର ଲୋକ ବି ଗୁଡ଼େ ଅଛନ୍ତି ସେମାନେ କିଛି ବୁଝୁନାହାନ୍ତି ଶହେ ଟଙ୍କାର ମଦ ପିଇଦେଲେ ଦୁଇଶ ଟଙ୍କା ଚିକେନ୍ ଖାଇଦେଲେ ଗୋଟେ ପତକା ଧରିକି
2148,ଜିନ୍ଦାବାଦ୍ ଜିନ୍ଦାବାଦ୍ କଇକି କଲେ ଆରେ ଭାଇ ଆମେ ତାଙ୍କୁ ବୁଝୋଉଚୁ ଆମ କାମ ଶ୍ରମିକମାନଙ୍କର କେମିତି ଉନ୍ନତି ହବ କୌଣସି ରାଜନେତା ଜାଣୁନାହାନ୍ତି ରାଜନେତା ଖାଇକି ବୁଡ଼େଇ ସାରିଲେଣି ତାଙ୍କୁ କହିଲେ ବୁଝିବେ କି ତାଙ୍କୁ ଶହେ ଟଙ୍କାରେ ମଦ ଏ ମଦନା ଫଦନା ମଦନା ଦଶମୀ ବୈକୁଣ୍ଠ ହରିକା ତାଙ୍କ ପାଖରେ ଶହେ ଟଙ୍କାର ମଦ ଦେଇଦବ ସେ ପିଇକି ଆ ଜିନ୍ଦାବାଦ୍ ଜିନ୍ଦାବାଦ୍ କହିକି ଚାଲିବେ କ'ଣ ଭାଇ କରିବା କହିଲ ଏ ଭଳିଆ ସଂସ୍ଥା ଯଦି ହବ
2149,ଖାଲି ନବୀନ ପଟ୍ଟନାୟକ ବା ନବାନ ବାବୁ ଆମର କହୁଚନ୍ତି ନା କ'ଣ ଗରିବ କଲ୍ୟାଣ ଆମ ଶ୍ରମିକ ଯୋଜନା କ'ଣ ଶ୍ରମିକ ଯୋଜନା ଛେନାଗୁଡ଼ଟା ଶଳା ଶ୍ରମିକଟା ଏଠି ପଇସା ଠିକ୍ସେ ପାଉନେଇ ନିଜ ରୋଜଗାର ପାଉନେଇ ଆଉ ଗୋଟେ ଜବ କାର୍ଡ଼ ଅଛି ସିଏ ତ ଜବ କାର୍ଡ଼ ନେଇକି ତାଙ୍କର ମେସିନ୍ରେ କାମ କରୁଚନ୍ତି
2150,ସାର୍ ଆମେ କା କାମ ବି ଆମେ ତମେ ତ ଆମକୁ କଇବକି ଆରେ ଭାଇ ଶ୍ରମିକଙ୍କ ପାଟି ସବୁବେଳେ ଚୁପ୍ ଆଉ କାହାକୁ କହିଲେ କିଏ ଶୁଣୁଚନ୍ତି କଣ କରିବା କୁହ
2151,ହଁ ତମେ ଏପଟେ ଯାଅ ମୁଁ ଯାଉଚି ପୁଣି ମୋର ଗୌତମ ନଗର ଯିବାର ଅଛି ଆଜି କ'ଣ ସେ କ'ଣ କାମ ମିସ୍ତ୍ରୀ କହୁଥିଲା କାମ ହବ ବୋଲି ଆଉ
2152,ଯାଉଚି ଭାଇ
2153,ଆମେ ଯେତେବେଲେ ଅଷ୍ଟମ ନବମ କ୍ଲାସରେ ପଢ଼ୁଥିଲୁ ସେତେବେଲେ ଆମର୍ ସ୍କୁଲ୍ ନେ
2154,ଗୁଟେ ମୂର୍ତ୍ତି ବନାବାର୍ ଲାଗି ଆମର୍ ସାର୍ ମାନେ ବାହାରୁ କଳାକାର୍ମାନେ ଡାକୁଥିଲେ ବଡ଼ ବଡ଼ ମୂର୍ତ୍ତିକାର୍ମାନେ ଡାକୁଥିଲେ ଆର୍ ମୂର୍ତ୍ତି ବନାବାର୍ ଶିକ୍ଷା ଆମ୍କେ ଦଉଥିଲେ କେନ୍ତା କରି ମୂର୍ତ୍ତି ବନାମୁ କେନ୍ତା କରି ସେ ମେଟ୍ କେ କେନ୍ତା କରି ତାପ୍ରେ କଲର୍ ଦିଆହେବା ତାପରେ କେନ୍ତା କରି ତାର୍ ଇଟା କରାହେବା ସବୁ ସିଖଉଥିଲେ
2155,ତାପରେ ଆମେ ଯେତେବେଲେ
2156,ପଢ଼ବାର୍ ଷ୍ଟାର୍ଟ କଲୁଁ ଯେତେବେଲେ ବଡ଼ ହେଇ ହେଇ ଆସ୍ଲୁଁ ସେତେବେଲେ
2157,ଆମର୍ ସ୍କୁଲ୍ନୁ ସ୍କୁଲ୍ ଛାଡ଼ଲା ପରେ ବି ଆମର୍ ଗାଁ ନେ ଯେତେ ଆମେ ପାଞ୍ଚ ସତ୍ ଜନ୍ ଝିଅ ମାନେ ପଢ଼ୁଥିଲୁ ସବୁ ମିଶିକିନା ଏବେ ଗୁଟେ ସଂଘ କରିଛୁଁ
2158,ତାପରେ ମୂର୍ତ୍ତି କେନ୍ତା ବନାମୁ ଫାଷ୍ଟ ମେଟ୍ ଆନୁଥିଲୁ ତାପରେ ସେ ପୁଆଲ୍ ନେ ଛଞ୍ଚ୍ ବନଉଥିଲୁ ତାପ୍ରେ ସେ ମେଟ୍ କେ ମୂର୍ତ୍ତି ଗଢ଼ା ହେଉଥିଲା ତାପ୍ରେ ମୂର୍ତି ସୁଖୀ ସାର୍ଲା ପରେ ରଙ୍ଗ୍ ଦିଆ ହଉଥିଲା ରଙ୍ଗ୍ ଦେଲାପରେ ସିଙ୍ଗାର୍ ଅଧା ଲୋକ୍ ବନଉଥିଲେ ତାପ୍ରେ ବିକ୍ରି ବଟା ବି ଏବେ ଚାଲିଛେ ତ ଏନ୍ତା ହିସାବେ ଆମେ ମୂର୍ତ୍ତିମାନେ ବନାବାର୍ ଶିଖିଥିଲୁ
