id,w2v
1573,ନି
1574,ସୁବିଧା ଅଛି ବ୍ଲଡ଼ ବଙ୍କ କମେରିଛି
1575,କେତେ ପାଟ ବୁରି ଗର୍ି କରୁଛି
1576,ମବ ରେଖାଟା ପା୍ଡ ବୁଲଉଛି କେତେ ଲାଗୁବ
1577,ହେବ
1578,ଏଡା କେତେ ଦିନ ଜର ହଉଥିଲା ନା କାଣା ବେମାର ଅଛି କ ନା ସିକିନିଏ ମଛି ନା କାଣ ଅଛି ଜିନ୍ଦେ ବ୍ଲଡ଼ ଟା କମି ଦାଉଛି
1579,ଅପେରସନ ହେବ
1580,ଅ
1581,ସାର
1582,ନକ ଖୁଜି ଆମରେସନ ଏକ୍ଚେନ୍ଜ କରିବ ଆଉ
1583,ହ କେଣ ଗ୍ରୁପ ପରେ କୋନ କରୁ ବ୍ଲଡ଼
1584,ମ ଅଛି ମିଳିବ ଆଉ ଲ କ୍ ନେଇଁ ଆସନ୍ତୁ ଏକଚେନ୍ଜ କରି ଦବା
1585,ହେବ
1586,ଆକମିଟି କାଲକୁ ନେଇଁ ଅଷତ ତାପରେ ଦେଖାଯିବ ପଇସା କଣ କହି ବିସରାପେ ଏକ୍ଚେନ୍ଜ କର ଆଗଲେର ପଇସା ଦେବାକୁ ନାହଁ ପଡେ
1587,ହଉନାହିଁ ଅସ
1588,ମୋ ଧର୍ମ ହେଉଚି ହିନ୍ଦୁ ଧର୍ମ କିନ୍ଧୁ ଧର୍ମ ହଉଛି ସର୍ବ ସାରା ସର୍ବସେଷ୍ଟ ଧର୍ମ ମୋ ଧର୍ମ ରେ ହେଛିିରେ ରାମାୟଣ ହେଉ କି ମାହାଁ ବରତ ହଉ
1589,ଯାହା ବି ପୁରାଣ ହେଉସି ପୁରାଣ ରାମ୍କୁ ଅଧିପକାର ସିକ ବି.ଭିନ ପ୍ରକାର ସିକଷା ସିକିବାକୁ ମିଳିଥା ତଳେ ଧରା କୃଷ୍ଟ କୁ ଭଗବାନ ଜନ୍ମ ନେଇଛାନି ତ ପାପ ମାନଙ୍କର ବିନାନ୍ସ କରିବା ପାଇଁ
1590,େମିତି ଭଗବାନ ସ୍ରୀ କୃଷ୍ନ କମ୍ସଙ୍କର ବିନାସ କରି ଥିଲା ତ ପାପପ ମାନେ ପାପ ନାସ ହେଇଥିଲା ତ ସେଥି ପାଇଁ ମିମେନେ ଜ ଭଗବାନ ଜର୍ମ ନେଥାନ୍ତି ମୋ ଧର୍ମ ହେଉଛି ହିନ୍ଧୁ ତ ମୁଁ ମୋ ଧର୍ମରୁ ବି.ଭିନ ପ୍ରକାର ସିକଷା ପ୍ରକିବା ପାଇଁ ପାଇଥାଇେ ଏମିତି କି
1591,ମାନେ ମିଛ କହିବି ନାହିଁ ସବୁବେଳେ ସଥ କହିବି ତ ଭଗୁସମ ମାନେ ଭଗମାନଙ୍କ ପାଖରେ ମାନେ କିଛିବି ହଉମାନ ସକାଳ ହଉ ସନ୍ଦେହ ହଉ ଭଗମାନଙ୍କୁ ମାନେ ପ୍ରାଥନା କରିବି
1592,ଯାହା ଦେୟଉ ଜୋଗ ଦ୍ୱାର ହେଉ ପ୍ରାଣଆମ ଦ୍ାର ହଉ ସବୁ ମାନେ ଭଗବାନଙ୍କ ଦାର ଲିନ ହେବି ମେନେ ଭଗବାନଙ୍କ ପୂଜା କରିବି ଏ ସବୁ ଆମର ହେନ୍ୁ ଦ୍ୱାରମରେ ତ ଆମକୁ ସିଖିଆବାବେଳେ ସିକିା ପାଇଁ ମିଳିଥାଏ  ହିନ୍ଧୁସାର ମୋରେ ଭଗବାନଙ୍କ ମାନେ ବିଷୟରେ ବି ବିଭିନ ପ୍ରକାର କାହାଣି ଜୋଗ ପ୍ରାଣା ବିଭିନ ପ୍ରକାର ସ୍ୱାସ୍ତୟ ସେଦା ମଧ୍ୟ ଆମେ ସିଖିବାକୁ ପାଇଥାଉ
1593,ହଲୋ
1594,ଚିଙ୍ଗେଡା ପାଞ୍ଚ ଟା
1595,କାରେ
1596,ଦରା ଚ ବରା ପାଞ୍ଚ କକୁ
1597,ର ପକୁଡି ଗଡ ସଲେଡ଼ କୁ କୋଡିଏ
1598,କଲେ
1599,ଯାଉଛି ଗରା ଅଛି ଆଉ ପକଡି ଅଛି
1600,ଏଲିକିଟିନେଟ କିଡଲିଟିକି ଲେଡ ହେଇଗଲାଚରି ଗଲାଣି
1601,ପଇିସାର ତ ତେଲରେଡ଼ ବହୁତ ପେଦି ପାଇଁଚ କୁ
1602,ାରେ କଣ ସ୍ଟୋଅଲ୍ପର ମିଳିବ କି
1603,ଟାକା କି ଦୁହଜାର ତିନ ଜାର ନ୍ତି
1604,ଆଉ ବାତି ହେଲେ ଫିଙ୍ଗି ଦେଉଛି
1605,ଦଇ ନାହିଁ
1606,ଆାଉଥରେ ବବୁିମା କେଲୁକୁହେ ବାରଛି
1607,ମର ଖାଇକି ଟିକେ ଟେଷ୍ଟ କରିଦିଅନ୍ତୁସାର କୁ ଚାର୍ କଣ କକାଉଥିଲେକି
1608,ଚାର୍ ରେଡଟ କେମିତି
1609,କେତେଯେମ୍ଟିକି ଇଷ୍ଲି କେତେ ପୁରି କେତେ ଆଉନି
1610,ଭରା କେତେ
1611,ସାର
1612,ଛିଆଡେ ଯାଗା ଫାଗ ମିଳିବ ବିଦୁ କାନ ପାଇଁ
1613,ଲଠି ଗଚ ଲ ମୋତେ କିକାଲି ବ ଡିକ ଜଣନା ହେଲାଲା ଆଉ ଠିକ ଅଛିଲେ ଖାଲିକୁ ମୋତେ ଟିକେ ଜଣାଇବେହଲେ
1614,ଗରମ
1615,ମ କୁଅନ୍ତୁ ମେଡ଼ମ କଣ ନେବେ
1616,ଟିଡିଡଜନ କି ଦୁଇସ ପଚାସ ଅଛି
1617,ଆମେ ଯେତିରେଟ୍ରେ କିଣୁଚିଉଷତାରେ ଏତରେଟବିକୁଚ ମଣ
1618,ଟିକିଲି ଅଛି ଗଟେ ଗୋଟେ କୋଡ଼ିଏ ଟଙ୍କାଆଉଜୁ ପିଲଫ ହଉଚି ଗୋଟେ ଗଣ୍ଟେ ଦଶ ଟଙ୍କା ଦେ ଟଙ୍କା ଆନ ଅଛି
1619,ବାଇଶ୍ ଟଙ୍କା ଡା ଅଛି
1620,ସା
1621,ଆମେ ଯେତାରେ କେିଣୁଚି ଆମେ ଯେତରେ କେଣୁଛି ଆଉ ଡିକରି କରୁଛୁ ଆମେ ଦସାଡେ ଯାଇଛିଣି ସବୁ
1622,ଅଡିଶଲକଟୁ ସବୁ ବାହାରେ ଯାଉଛନ୍ତି
1623,ସବୁତ ପାହାଡ ରେ ଯାଇକି ବିକ୍ରି କରିଆସୁବାଟା ଭିଲ କଷ୍ଟ ହୋଇଯାଉଛି ନା ବାହାରି ଯାଉଛି ବିକ୍ରି କରୁଛି ହ ତାପର ଛିା ଆସିଲି ବିକ୍ରି କରୁଛି କରାପୁ
1624,ଆଉଠିକ ଖିଦୟା କରିବେ ଆଜ୍ଞା କଇ ଦେକକି ପାରିବେ କି
1625,ଏବେ ବି ଦେଖିଆ ମେ ଇିଲେେ ମୁ ଆମକୁ କଇ ଦିନରେ ରେ ସରେ କରିବି ପରେ ତମଗୁଚି
1626,ମାଅ ପରେ ଖଇବି
1627,ନା ନାଁ ଧମ କହଇବ ବଲ ସମରେ କହିଛି ଅଷ୍ଟଲିଏ କରିଦେବି କୋଉଚ ଗଲେ ମୁ ମୁଲ୍ୟ କରିକି ହେଇଯା କରିବି ନଲାହି ମେଡମ
1628,ସା
1629,ହ ହଉ ଟିକେ ଧନ ବାଡକଇବେ କି
1630,ନଲେ ଏବେ କଣ୍ ଟିକେ କେଣିକି ନଉନି କଣ କେଣିକି ନବି କି
1631,ଆଉ ମୁଁ କେତେ ଣ୍ କାଟି ଦେବିଛି ହେଟମେନେଲେ
1632,ମୋତ ପିଲା ଅଛି ଛୁଆ ଅଛାଜାଣ ଟିକେ ହେଲ୍ଥ କରିବେ ଆପଣ କଲେ କେ ଗଲେ ସମାନ ମୁ କମ୍ ବିକ୍ରେକରେକି ଆପଣଙ୍କୁ
1633,ସକାଳି ଟୁ ବେପାର ବତର ନା ସିଲା ପାଇଁ ମୋ ହଉଚି
1634,ନା ନା ସିମଟି ଦେଖିନାଇଁ
1635,ମୋତେ ମୋରଡିସିବିବ୍ୟା ଖାତାରେ ଜମା ରାସି ଏବଂ ଦେ ଦେଣନେଣ୍ଟ ର ପୂର୍ ପୂର୍ବ ବିପରୁଣି ଦେଖା
1636,ବାଲେସର କେନ୍ଦୁଝର କଳା ହାଣ୍ଡି ମାଲକାନ ଗିରି ମଇରଭଞ୍ଜ
1637,ହ ମୁଜନ ଜିଏସ ପେ ଟାଙକିନି ବହୁତ ଭଲଲ ହଛି
1638,ସେଥିନେଇ ମୋର ଯାଇଥିଲି ବହୁତ କମ୍ଫଳ ଲାଗୁଛିସତାର କୋଲର ବହୁତ ଭଲଲାି ମେଚିଙ୍ ଲାଗୁଛି ସେତିନାଇଁ ମୋର ସାଉଁ ମଙ୍ଗୁ ଗୋଲି ବ୍ୟାହାଗ ଟେ ସାଉଁ ମାନେ ବହୁତ ଭଲ ହଇଲେ ସେଥିଲେ ସେସପେଡ ଘିଣ୍ବା ଲାଗି ମୋର ସାଉ ମାନେ ବହୁତ ମୋତେ କହୁଛନ୍ତ
1639,ମୋଲେେ ପେ୍ଡ ଏଖି ମୋତେ ଭଲା ହେଲାି ମୋର ସାଉ ମାନ୍ସ ୋୁ ସେପେଣି ଘିନବାଲେ ଇଚଛା କରୁଯା
1640,ମୁଲେ କୋଲର କୁଲା ସବୁ ଭଲଛି ମୁଁ ଶେଦିଲେ ଯେ କଲର ସେ ସେମ ଡାଖିନବାରେ ଯାହଉ
1641,ମର ବହୁତ ଭଲା ହେଲା ସେମ୍ କଲରଛେଇନି ଅଛେ ହ ହେ ସେମ୍ କଲ ଘି୍ବାଲେ ଚାହୁଁଛନ ରାମୁ ଓଡର କରିବି
1642,ଆମ ଅଞ୍ଚଳରେ କଣସି ସମସ୍ୟା ହେଲେ ସଡକ ଦୁର୍ଘଟଣା କିମବା ଚୋରୀ ଡକାତି କିମ୍ବା ଯେ କୋଣସି ଯଦି ଦୁର୍ଘଟଣା ଜଣିତ ଘଟଣା ଘଟେ ତାହାଲେ ଆମେ ଶହେ ନମ୍ବର ରେ କଲ କରୁ
1643,ଶହେ ନମ୍ବର ରେ କଲ କଲେ ପଲିସ୍ରା ଅଛନ୍ତି ପଲିସରା ଆସିକି ସେମାନଙ୍ କ ସୁର୍ଷା ବ୍ୟବ୍ ବ୍ୟବସ୍ଥା ମାନେ ଆମ ମାନଙ୍କର ସୁରକ୍କ୍ଷା ବ୍ୟବସ୍ଥା କରନ୍ତି ଯଦି ସଡକ ଦୁର୍ଘଟଣା ଏକସିଡେଣ୍ଟ କଣ ହୁଏ ତାହାଲେ ଏମ୍ବୁଲାନ୍ସ ଫୋନ କରି ଏମ୍ବୁଲେନ୍ସ ରେ ଡକ୍ଟ
1644,ପାଖକୁ ନିଅନ୍ତି ଯଦି ଚୋରୀି କିମ୍ବା ଆଉ କୌଣସି ଅସୁମ ଅସୁବିଧା ହୁଏ ତାହାଲେ ସେମାନଙ୍କ ୍ ଧରି କି ତାଙ୍କେ ନିଅନ୍ତି
1645,ତା ପରେ ଯଦି ଆମର ଯେ କୌଣସି ଅସୁବିଧା ହେଲା ଆମେ ସହେଁ ନମ୍ବରେ ଫୋନ୍ କରଲେ ଆମର ପୋଲି ବ୍ୟବସ୍ଥାଇଠୁ ଟିକେ ଦୁର ବାଟ ହଉଚି ଆସିବାକୁ ଟିକେ ଲେଟ ହଏ
1646,ସେଇଥି ପାଇଁ ଆମେ ଚା ସାଧାରଣ ତ ନାଗରୁକ ହିସାବେ ଆମର ବକ୍ତବ ହଉଚି ଯଦି ଆମର ପାଖରେ କଣସି ପୋଲିସ କ୍ୟାମ୍ପ କିମ୍ବା ବିଏସେପ କ୍ୟାମ୍ପ ହୁଏ ତାହେଲେ ଆମକୁ ଟିକେ ସୁବିଧା ହୁଏ ଆମେମେ ଟିକେ ସୁରକକ୍ଷା ଅନୁଭବ କରୁ
1647,ଆମୋର ଅଞ୍ଚଲଟ ରେ ବିଭିନ୍ନ ପ୍ରକାର ଚାଷ ହଛି ଯେନ୍ତାକି ଚାଉଲ ଦାଳି ଯାତି ଫସଳ ହେସି ଅଗାଣା ଝଟ ହେି ତଇଳ ବୁଜଅଛି େଟାକେ ଚାଉଲା ଆମେ ଚାଷ କରୁ୍ସୁ ଆମର ଇନ୍ଡିଆ ରଗଲେ ଆମର କଳାହାଣ୍ଡି ଡିଷ୍ଟିକ ର ପୁର ମେନ ଚାଷ ଯେଟାକି ବର୍ଷା ରୁତୁରେ ମ ହଛି
1648,ଆଉ ପାଖାପାଖି ଜାନୁଆରୀ ଫେବ୍ର୍ାରୀ ମାସରେ ଆମେ ତାକେ ବିକ୍ରି କର୍ଛ ଆଉୁ ରହେଲା ଡାଡି ଯାତ୍ୟ ଖାଦ୍ୟ ଚେଣଟାକି ବିରି ମୁଗ ଚଣା ସବୁ କାନ୍ଦୁରୁ ସବୁ ଶିତ ରୁତୁରେ ହସି ଜିଣ୍ଡାକି ଆମେ ରବି ଫସଳ ବଲିକିନା କହିସୁ
1649,ମୁ ତଇଳ ବୀଜ ଝଣ୍ଟା ରହୁଛି ଆମ ଶୁଯ୍ ମୋଖି ହେଲା ଅଗାଣଆଳଛି ହେଲା ସେ ସବୁ ଜିନିଶ ବି ଆମେ କରଷୁବି ଶିତ ରୁତୁରେ କରଷୁ ଝୋଟ ହେଲା କପା ଝାଣ୍ଡାମ ଝୋଟ କୋହୁଚୁ ବାନଡିତା କହୁଛୁ ସେ ସବୁବି ଆମେ ସବୁ ଶିତ ରୁତୁରେ କରସୁ ଚାଉଳରୁ ଧାନ ହେସି ଧାନରୁ ଚାଉଳ ହେସି ତାପରେ ହାନ ା
1650,ତଳ ବୀଜ ହଉଚି ଚିନ୍ଡା ଜାମର ସୁୂର୍ଯ୍ ମୋଖି ହେଲା
1651,ମ ଅଛି ବିଭିନ ପ୍ରକାର ଡାଲି ଜାତି ଫସଳ ହେଲା ମୁଗ ଭିରି କାନ୍ଦୁଳା ଚଣା ଏ ସବୁ ସଷିତ ରୁତୁରେ ହଛି ଆଉ ଶିତ ରତୁରହିଁ ଅମଳ କରାଯାଏ ତାକୁ
1652,ହଲୋମୋ ସେ ଧାନ ଦୁକାନ ବେୟପାରି କୁଉତୁକାନି କହୁଛନ୍ତି ଦ
1653,ମୁଇଁ ଯୋ ଧାନ ନେଇଥିଲି ସେ ଧାନ ଉଠୁନି କିଛି ହଉନି
1654,ଆଉସେ ଧାନକୁ କେମିତି କରାଯିବ ମୁ ମୋର ଭିଲ ସବୁ ପଡିଆା ପହିଲାଣି କାଲି ଚାଷ ସମୟରା ସବୁ ଲୁକ ଚାଷ କଲେଣି ଜୁନ ଜୁଲାଇ ମାସ ପଳେଇଯିବ ପୁଣି ବିହନକୁ ଉଠି ଆଣିବି
1655,କେ ବ୍ୟବସ୍ଥା କେମିତି ହବ କଣ କରିବେ କ କିଛି ଦିଶୁନାହିଁ ମୁଟେବୁତି ଧାନ କୁ
1656,କୁ ଧାନ ଦଲେ
1657,ଭଲ ଧାନ ଘର ଦେଇଥିଲେ ଧାନ କେମିଠି ଘାନ କୋଉ ଧାନ
1658,ଆଉ କେମିତି
1659,ସେମିତି କିଛି ଧାନ ଜନ ଦିଅନ୍ତୁ
1660,ଆ ଆମର ଚାଷ ଜମିକୁ ଯେମିତି ହବ
1661,କଣ କଣ କରାଯିବ
1662,ମଉଠିକଯେ ଥ ପ୍ଥମ ଥର ଉଠିଲାଣି ଆଉ କିଛି ହଲାନି
1663,ମୁଜ
1664,ଛୋଟ ଧାନ ବଲି କଣ ସଷରା ପାଣି ଖାଇଥିଲା କି କଣ ହେଇଥିଲା କିଛି କନାହିଁ ତା ୍ୟତି ପୂରଣ ମିଳିବ କି ନାହିଁ
1665,କା ୍ୟତି ପୂରଣ ମିଳିବ କି ନାହିଁ କିଛି ନାିଁ କଣ କିଛି ଜଣା ନାହିଁ
1666,ସାଟ କାଡ ର ଦାମ୍ କେତେ ପଡିବ କଣ ପଡିବ
1667,କେତେ ଦିନରେ ହେବ
1668,ପଢ଼ା କେତେ ନି ାଉ
1669,ମାସି ପୂର ଲାଗ ଲାଗୁତ ବହୁତିଲେ ଏଠବ ବଳା
1670,ପଳା ତଳି
1671,କଣ କାଦୁ କରିକିରି ପକାଯିବ ନା ଗଜା କରିକିରିିକ
1672,କେତେ ଦିନ ପର ପକାଯିବ
1673,ିଲ ତିନି  ଦିନ ହେବ ତ
1674,ପୁର ସିଅର
1675,ବଲ ଇଏଥିରେ ପଇସା ଦିଆଯିବନି ତ
1676,ସରତାହଲେ କଣ ହବ
1677,କଣ ହବ
1678,ହେବ କି ନା
1679,ଆଉ ମେଡିସିନ ବତ କିଛି
1680,ଲ
1681,ମ୍ଦି ଅଛ
1682,ସଲା
1683,ବ୍ୟା ଶିଲା
1684,ଦୋକାନାଡ ବୁଲିଆ ସ
1685,ବିଡା
1686,ରପୁଜା ଦାଖି ଯିବନି ଦେ
1687,କାଳି ପୂଜା ଦେଖି ଯିବନ ଦେ
1688,ଆ ଛୁଆ ପିଲା ଭର ଅଛନ୍ତି
1689,ମୁ ତରା ଚାଲିଛି ଟିକେ ମାନ୍ଦା
1690,ମଗାରେ ଟିକେ ଠିକ ଚାରୁ ଥଲା ବ ତା ବର୍ଷ ହେଲା ନଁ ବାତିଆ ହେଇଥିଲା ଟିକେ ମାନ୍ଧ ଚାଲିବିବ
1691,ମୋ ଚାଲିଜି ସମତି ହେବ
1692,ମୁ ବୁଝାବୁଛି କରାଯିବା
1693,ବୋଝା ପାଚି ପଟି ଦିବା
1694,କେତେ ଦିନ ରହିବ
1695,ଟକି ଆସିଦା
1696,ଦୁକାନ ହେବ ନାହିଁ କିନି ତାରକୁ ମଉଡିକନ୍
1697,ମରାଆଚ କୁଣ ବୁ୍ଡର ଫଆଜି ସବୁ କିଛି ହୋଇପାରୁଛି ଅ
1698,ମ ଖା ଉପରା ଯାଅଛି
1699,ବ
1700,ବିନା ମୋବିନି କାନ୍ଦି
1701,ମୋ ସମୟଗ ଛ ମାଜାଣା କକ ପଡେକିନ୍ଟା କଲି ମୁଆ ଝାାଡ ଛାଇବରେ ପଇପାରଦ
1702,ବିଲାଇ
1703,ହହ ପଷୁ ପାଲନ ଦ୍ୱାରା ଆମର ବହୁତ କିଛି ଉନ୍ନତି ବି ହଉଛି ପଶୁ ଯାହା କି ଆମର କୁଗୁର ପାସଲେ ପୁଷିଥିଲି ଆମା ଆମର ପ୍ରୋଟେକସନ କରୁଛି
1704,ଦୁରେ ହେଲା ଗାଇ କାଇଆମୋର ଗୋବର୍ ବି ଦେଉଛି ଖିର ବି ଦଉଛି ଖିର ଖାଇ ଆମେ  ଭୁଶ କଷ୍ଟ ହେଇ ରହୁଛୁ ଦେନ ତାପର ଆସି ଗଲା ପୁ
1705,ମେଡା ମେଡାର ଆମେ ତାର ମେଡାକୁ ମେଡା ଫୁଷିବା ଦ୍ୱାରା ଆମର ତାରୁ
1706,ଲୋମ୍ ରେ ଆମରଷମ୍ ତିଆର ହଉଚି ତାର ସଇଟର ହଉଚି ଦେନ
1707,ଫସ ଗୁଟି ପୂଷିଲା ପରେ ଆମର କଣ କି ଆମେ ତାର ଅଣ୍ଡା ଖାଉଛୁ ଆମର ଘର କେସେ କିଛି ନାହେଲେ ବିହନ୍ତି ବହୁତ କିଛି
1708,ଆମର ଯାହା କିଛି ଖାଇଲା ଜିନିସ୍ରହଲା ପରସି ତା କରସି ଭକଣ କରି ରହୁଛି ତା ପରେ ହେଲା କୁକଡା କୁଗୁଡା ଗୁେ ଫୁଷିଲେ ଆଙକ ଅଣ୍ଡା ଦଉଛି କଗଡା ବି ଖାଉଛେ କଗଡା ରଣ୍ଡା ଖାଇ କରି ଆମେ
1709,ଟିକେ ଦେହେ ଭଲ ରହୁଛି ଆାରୁ ପଷୁପାଲନ ଦ୍ୱାରା ଆମର ପ୍ରୟତ ବହୁତ କିଛି ଜିନିସୁ
1710,ଆମର ଉନ୍ନତି ରେ ଆସୁଛି ଆଉ ପସୁକୁ ଗୁଟେ ଇନ୍ତା ଝିନ୍ନିଛି ଆମର ଯାହାକୁ କହିଲେ ଆମର ତା ପଦେ ଆମର ବ ମାନି ନଉଛି ଆାର
1711,ପଶୁପାଲନ ଦ୍ୱାରା ପଶୁ ହଉଛି ଆମର ଗ ହଲ ଗାଇ ଝା କରା ଯାଉଛି ଆମର ଉନ୍ନତି ରେ ଆସୁଛି ଆର ବାକି ରହେଲା
1712,ମରଲାଭ ଜିନି ସହଉଛେ ଅଣ୍ଡା ରୁ ଅଣ୍ଡା ଖାଇ ଅଣ୍ଡା ବିକ୍ରି ବି କରାଯାଉଛି ଅଣ୍ଡାଖାବି ଯଉଛି
1713,ା ପରେ ରଲା ଖ୍ିୀର ଖଷୀର ଆମେ ଗାଇଠାରୁଆଣି କରି ବିକ୍ରିବି କରୁଛୁ ନିଜେ ଖାଉଛବି ଦେ ପାଇଁ କିସପୂର୍ତି ଦିନି ସଉ
1714,ହେଉନ
1715,ମୋର ଡିଜି ଲୋକରର ପାସାରଡ ଅ୍ଦୟକରିବାପାଇଁ ମୋତେ ସହାୟତା ଡରକାର ମୋର ବର୍ଟ ମାନର ପ ନ ବର ଏ ବଂ ବ୍ୟବହାରକାରି ମୋୁ ମୁଉଛି ପାଞ୍ଚ ଚାରି ଚାରି ଆଠ ଚାରି ଆଠ ଚାରେ ମୋ ଚାରି ଏକ ଏବଂସ୍ତ୍ରୀଆ ସାରି ମା ମୋଁ ତାହା କିପରି କରିବି
1716,ଗଛ
1717,ଲେ
1718,
1719,ସଲା
1720,ଲେ ବୁ କମରଜ ବିରି ଡ କେତେ ହ
1721,ମୋ
1722,ମାନେ ଉଡା ଗନ୍ଦ ସରଗବଲେ ଅଞ୍ଚ ସତନ୍ତଦିନସ ଗି ଆଉ ଏ ଦିନି ହଜାରି ପାଦ ତବରରେ ଦହସ କଣ ହେବ
1723,ଇକିରେ କେତା କରର ଗୋଟା ର ବଳି ବଛି ଜୋର ନେଇଜି ୁଝିଲା ରାତିରେ ଶୋଇଦିଅ ଜୋର ଆଜି ଦ ବଳେଇ ମର ନାଇଁ ମାର୍କିରେ ଯା ବିକି ହଉଛି ଯେ ଦିଅ ମାତିଆ ଣ ସୋଡତର ଦିନ ଧଳଲେ କରୁ କରକୁ ସତ୍ତର ବିନ ଧାଣ ଦେି ଆାଜାଜା ହାଯାଏ ମାଲ ପୁଆକରେ
1724,ଦେଖୁନ ଜେଇତ ଗୋଟେ ଯିନ୍ଧ ଆଲଲ ଆଉ ଦୁଇ ସାାପେ ଦମର ପନ୍ଦର କଣେ ଡବର
1725,ଆଗୋଲା ଏଲିଆସ ଏରିଆ ଏବିନ ଧୁଡା ସ୍ତନ୍ତ୍ର ବଦେ କମରିବା ଜରା ପ୍ସ ସର ଗର କୋଡି ଯାଉଛି ବୁଝିବେ କି
1726,ର େରେ ଦର ଦାମ ଦାର ଦୁଇଗଘୁଡା ଆଉ ଚାର ଆଜା ଛେନ ବଡ
1727,ବା ଦୁନ୍ଆା ହରି ଦୁଇସତମରେର ତିନ ଜହସ ଅଧିକା ଦଧିଲ ରାକତର ଧିକୁଆର କୋଟେ ଦିକେ ହେଇଯିଓଜଣା ଜଣାବୁି ନାଇିଁ ହେବାବୁ ଝିଲ କି େମିତି ଲୋକକୁ ଖକିଆ ପଜା  ିଜେ ଖାଲେରେ ପଡିବ ଅବିଦେଖା କରି ପଡିବ
1728,ଗଜେଟ ଏରିଆେଲି ଲୋକଆମେ ଆସିରି ଦାଦର ଦମ କକୁଛନ୍ତି ଟାଙ୍କୁ ଦମ୍ତ ଫକକିଟି ଖାଇଲାବେରେ ଗୋରେ ଯୁୋଜନା ହଜିନାଇକିା ଭଲ ଗତା ମୁ
1729,କଇିରା ବର ଗୋଡ଼ିଆସୁପରକୋଡ କୁ ଦିଆ ଗଣ ରିହାତିରା ଜଭୁପର ଦହର ବସିହଇ ରହିଛି ଆକୁନ ସହାର ଦେଦେ ଖାଦି ବଲିଯିବକି ବାତ ଜଙ୍ଗରକା ଳର ଯାଉଛିକିି
1730,ମଦ୍ରେ ଦ ବରଷରେ ଟିକିଛିରା କଷ କରୁନାହି ଆଜିା ଆମାନ ପ୍ଧଣଙକୁକୁ ପାରକ୍ରା ପରିି ଦ୍ର ଖାବ କରିବ ପେବନ୍ଦର
1731,ଦୁଇ ଜମରି ବତେ ତିନି ଯ
1732,ହୁରା ବଲ ଗଥା ମାଇଁ ବଡର କତାରନାି ିହିଲେ
1733,ମାଇଁ ଅଡ୍ ଲରିଜି ସପୁପରନେ ଟମାର ଶେସନ ଲା ଗୋଟେ ଲଗତେ ବଦଲାଉ ପିଦଧରର ଶୁଟି ଗଲାନିକି ଦରକା
1734,ମୁ ଶୁତି କରିଦେଇଛିଇଛି ଏ ସେସନାଉ ଆଉଦ ପୃତିର ଦେଦିଜଡି ଧଡିଯାଉ ମୋ ଗୋଟେ ଦୋକା ନା ିବାରି ବିସାନ ବିଲିବ ଯା ବଳରେ କି
1735,ସବୁଝିଳାପୁନ୍ଦର ଦାଳେ ଗଜେ ବିନ୍ଧ ଦା ଜମା ହଉ ପାଟିଡା ଜ୍ିଆ ଜମ ଗର୍ଭୁ ଦ ହଉନାହିଁ କି ଦି ମଜେ ଗଧମ ଘାଉ
1736,ମୁ କପାରୁ ଡାଦ୍ୟା ସମୟ ଏ ଗଳେଲେ ଘଧନ ବର ହୋଇଯାଉଛି
1737,ମୋ
1738,ହ କଲ ଭଡା କରୁଛି ଆପଣ ଜର ଚିରେ ଟା ଘୁବନାଇଦିବି ଦେଦ ଆକି ମୋକ ତାର ି ଡଉଛି ଏିଦେ ଖେଲେ ବୁଧିମେ ମୋଉ ଏହା କରବିାଇ ବୁଜିଲା ଦେଖିବେକି ଦେକି
1739,ଗର୍
1740,ମୁବପାଉ ସତି ଦ ସଦିଦ ଲାଳଧିକ କରନି ତମେ ଦିଛି ରଲଲା ରହିବି
1741,ଫୋନ ନମ୍ବର ନଅ ସାତ ପାଞ୍ଚ ସୁନ୍ ନଅ ସୁନ ଚାରି ପାଞ୍ଚ ପାଞ୍ଚ ଆଠ ଆଠ ସହିତ ହିତାଧିକାରି ନାମ ମଜୁସ୍ରୀ ବିଶ୍ୱାସ ପାଇଁ ଟିକା କରଣ ର ପ୍ରମାଣପତ୍ର ଡାଉନ୍ଲୋଡ଼ କରିବା ପାଇଁ ଆପଣ ଦୁଇ ଛ ସୁନ ଦୁଇ ସୁନ୍ ଦୁଇ କୁ ଓଟିପି ଭାବରେ ବ୍ୟବହାର କରିପାରିବେ
1742,ହଲ
1743,ନମସ୍କାର
1744,ଆଜ୍ୟ କଣ କହୁଚୁ
1745,ମମେଏବିଯେ ପୁସବତଟି ଅଭାବ ନ  ଦେଖୁ ତ ଘର ମୋର ପରିସ୍ତର ରେମିତିଆଉନେବି ଜାହିତି ପାରିବି ନେବି ତାପରେ ଅନ୍ୟ ପିଶି ମାନଙ ଘର ପହୁଯିବି ଆଉ ପରି ବ ବଜାରେଟ ଯାହା ଦେଖୁଛୁ ଯା ପାରିବି ନାକିଛିବି ଆଉ
1746,ଆଦିରେ ଆଉଦିଆ ଝି ଅଛନ୍ତ  ତେଣୁ ତାଙ୍କ ଘରକୁ ନେଇ ଯାଝିବି ଯାା ଭାଗ ବାନ୍ଟି କରିକିକ ପାକକୁ ନେଗିଟିବି ହଉ
1747,ହ
