id,w2v
1324, স ে টা   এ র  অ ম ি   শ ি খ ে   ছি লা ম এ ব ং   ব া ড়া র   অ নু ষ্ ঠা নে   অ ং শ  গ্র হ ণ ক রা র  জ ন্য   আ র  আ ম ি   আ ম া র  ক রি য় গ্রা ফি  ক ক নো ই  ত ৈ রি   ক রি নি   কা র ণ আ ম ি   এ ই ন ী ত্ ্ য   শ ী ল্ প ে র  স া থে   আ স ল ে   আ মি   যু ক্ত   ন ই   
1325,ত া ই   ক র িয়ো গ্রা ফ ী   ক রা রো   কো ন   প্র শ্ন  উ ঠ ে না   ত ব ে   হ্যাঁ   আ ম ি   ন া জ   ক র তে  য ে হে তু  ভ া লো বা স ি   ত া ই   ছ ো ট খ া ট ো   নে   বা চ্ চা বে র   কে   
1326, না চ   না চ া র   ক রি গ রা  প ে য়ে   যা ব ে  আ ম ি   দ ু  এ ক টা   না চ   তু লি ে  র ি য়ে ছ ি   ত বে   
1327, প া তি স থ া নি ক ভ া ব ে   বা   উ চ্ উ চ্চ  অ র্ থ ে  যে   ক রি য় গ্রা ফ ি   সে ই  ক রয় গ্রা ফ ি   ক রি নি   বা চ্চা দ ে র এ র ম   না চ  তু লিয়ে দেওয়া   বা   পা ড়া র  য ে  কো নো অ নু ষ্ঠ া নে   অ ং শ গ্র হ ন ক রা র  জ ন্য   নি জ ে   এ ক টি   দ ল  গ ঠ ন   ক রে   ক রিয় গ্রা ফ ি   ক রা   স ে টা  আ মি   ক র ে ছি   
1328, চ া র  প্া কে ট   হ া র ফে স   এ ন   স া ন ্স   চ গ লে ট   স ে ট   এ র  দ া মন   ক ি   চ া চ টা ক ার   ক ম   
1329, এ ক ট   ক ে লা   ম েই ল   প প   ক ণ   য খ ন   প ঞ্ চ া শ   প া   স ে ন  উ ন ্লে ক ক রে ছ ে   ত খ ন   ক ে ন   আ মি   ক ড া র ে   স ু ম ্য   ছ া ডর প ি লা ম   
1330, ম র া   জ ে ত ু   এ ক টি   গ্রা ম ন   ত ল ব স ব স   ক র ি   আ ম ন্দ ে র  গ্রা ম ে   প্র ধা ন   ব্য ব স া হ চ ্ ছে   ব ড়  স ড় ব্য ব স ব ল ত ো  এ ক টা  এ ব জ ন   হ য়   
1331, আ ম া র কে ছে   খ া দ্ম স ু স্ত  আ ম া   চা জ  ক র ে  থ ে কে   সে   ফ ছ ল গু লো   চা জ  ক রে থে ক ে   স ে গ ু লো   ক ে না   ম ে স া   এ ব ং   স ে জু গু লো   চ া জ   ক র া ও   জ ন্য   
1332, য ে   া ড   বা   বি ে র  প ্র য়ো জ ন     স ে  স ম স্ত   জি নি স  প ত্র ব্য ব স ায়  তা   সাড়া   অ ন্ড া ন্য ত ে স া   গ ু লি   র য়ে ছ ে   আ মা দের  আ লোু  ব্য ব স া র  জ ন্য   এ খ া নে   গ ড়ে  উ ঠে ছ ে   অ নে ক গু লি  ষ্ ট ো র   এ ই  ্ ট ু ড়ে র ব্য ব স া   এই ি উ নু তো ম া নে র  ব্য ব সা   গ লে   ম নে  ক ড়ে তে  টা   স ক লেই   ্ট ু র ব্য ব সা   খ ু ল তে  গে লে   আ মা দে র  ক থ নো   অ নে ক টা ই  ম ন   ধ নে র  প্র য়ো জ ন  হ য়   ষ্ টু র ব া ড়া ন ো   জ ন্য   অ নে ক টা কার  প্রয়ো জ ন  হ য়   স ে ই জ ন্য   স প লে   ট ু ড়ে  ব্য ব স া ক র তে  প া রে ন 
1333,কি ন্ ত ু   অ ন ে ক টি   ম দ্ য বী ত  ত ব ে ক ্ত ি   চ া ই লেই   আ মা দে র  এ খ া নে   স স ্ত ব ী ত ে  ব্য ব স া   অ না ত ই   ক ু ল তে প া রে ন  
1334, এ ব া ব সা ট ি   আ মা দে র এ খা নে   অ নে ক টা ই  অ ন্য তি ল া ব   ক র ে ছ ে   এ খা নে   এ ই ব ব সা টি   স ব  থ ে কে ভ া ল ো   চ লে  ব লে   স ক লেই  ম নে   পা রে ন   এ ব া ব স া ত ে   আ ম রা   অ নে ক টা ই  লা ব  ক রে থ া ক ি   এ ব া ব স া   তা রা   অ নে ক  স ু য ো গ  স ু বি ত  হ য় ত ে আ স ি দে র কে   দূ র ে   গিয়ে ক ো থা ক  ফ স ল ব ি ক্রি   ক র ত ে  হ য়   না   তা র া   প া স েই   স্ব চ ল  ব ি ক্রি  ক র তে পা রে  এ ব ং  ভ স ল ে র   ব ি জ ো   দু ত থ ে কই   তি নে  আ ন তে  হ য় না   
1335, এ ব ং   স া রা ব স ে র  চ া জ   ক র া র  জ ন্য   যে ই   স ম স্ ত   স া ড় বা   স া ড   অ ন্যা ন  ক ি ত া   স গ ের  প্রয় জ ন  হ লো   স ে   স ম স্ত ো   স া র ব া ক  কি ত না   স ক   কি ং ্ তে  যে তে   কো থ া ও   বা ই র ে  যে তে  হ য়   না   আ মা দে র  গ া ম   থ ে কেই   তা রা   স ে ই   স ম স্ ত   রো ব ব গু লি   প েয়ে   যা ই   এ ব ং  স ে গু লি   ব্য ব া র  ক রে ই   তা রা   তা লে র  জ ম্মি তে   ফ স র   ক লা তে  থ া কে ন   এ ভ া বে  সা গ ু লি   আ ম া দের ক ে আ ম ি  সা ধা র ত   ক র া   হয়ে   থা ক ে   
1336, ব ি শ ্ব   ব ্য ঙ   দ া র া   ক র ো কা   স ি ত   ল জ ে   স ্ ট ে ক   প া র   ফ র   ম ে ল   শ ু স ক ে   দ ে খ া  আ গ ে স ে   য ে   দ ু ই  হ া জ া র  চ দ ্ দ র   জ ু  অ ন্ন ত ম   এ স ্ ত া ন   থ ে ক ে   ভ া র ত   দু  হ া জ া র   ল ত ে   ম ঁৈ ত ি র ি স   ত ম ো   এ স ্ ত া ন   উ ঠ ে   এ স ে ছ ে 
1337, হ্যাঁ  ড্রা যই ব া র  দ া   ব ল ছি লা ম   কি   স া ম া ন্য   তো  র া জ ত া ই   ক া জ  হ চ্ ছে   তু ম ি  ও   জা ন ো   আ ম ি ও   জ া নি   কি ন্ তু   হ চ্ ছ ে   এ খ ন   তো  আ জ ত া  ব া জ ে   আ ম া য়   ম ো টা ম ধ ্ য ি  দ য় স টা র   ম ধ্যে   অ ফি স ে  প ৌঁ ছ া তে ই   হ বে   তো   ব া ই   প া স  ক ো নো  রা জ তা  জ া না  আ ছ ে   
1338, তো   ক ত ক্ষ ল   লা গ ব ে   তা দ া   ও   আ র া ই  ঘ ন্ টা   অআ চ্ ছ া আ চ্ ছ া   ও   ত া  হ চ্ ছে   স ে ও র  আ ড়া ই  ঘ ন্ টা র ম দ্য ে  প ৌঁ ছে  ন া বো   
1339, ঠ ি ক আ ছে  ত া ও লে র   স া ম নে র   প ে টো ল   ফ্রা ম্প   থ ে কে   ও ই  র া স্ তা  এই   হ চ ্ ছ ে   চ ল   কা র ণ এ খ া নে  র া স্ ত া জ ্ যা   প ঁ জি স ন   এ খ া নে  হ য়   ত ো   জ ে ম ও  হ য়ে  যে তে  পা রে  ও ট া   আ রা ই   তি ন  ঘ ট ট া ও   তো  লে গে  য ে তে প া রে   কো ন ো   তো  ভ র স া  নেই   দ া দ া   বা ই   পা স  ত ে ই   চ ল ো   
1340, ও টা  এ ক টু   টে নে ট ে য়ে   দু ঘ ন্ টা র  ম দ তে ও লে   খ ু ব   ভ া ল ো  হ ত ো   ক া র ণ  ন তু ন  অ ফ ি সে   জ য়ে ন্ ট  ক রে ছ ি   ত া ই  ম তো  ম ে ন ট ে ন  ক রা   খ ু ব   দ র কা ট   ব ু স তে ই   প া চ   চ ো   ন তু ন   অ ফ ি স   
1341, ঠ ি   কা ছে   দ া লা   স ম া য়ে  য দ ি  প ৌ ছ ে দি তে  ব া লা   খ ব ী   ভ া ল ো  হ য়   ধ ন্য বা দ দ া দ া   
1342, অ ন ু গ্র হ   ক রে   প ি   আ ট   এ   এ ন   ন ম্ ব র   প া চ   আ ট  ছ য়   প া চ   এ   ছ য়   আ ট   ত ি ন   স া ট এ ট   চ া ট  তি ন   এ র   অ ট ল   প ে ন ্ স ে ন  যো জ না য়   আ মা ট  গ ত   ম া স ে র   অ ব হ   দ া নে র  প রি ম া ন   দ ে খ া ন   
1343, অ নু ক ্র হ  ক রে   আ ম া র  ফ ে ল ে   রে ল  ব ্যা ঙ ক  এ কা উ ন  চ া ৎর  চ া র  চ া র   ত ী ন  চ া ত  আ ট   পা ঁ চ   আ ট   চ া ত   ত ী ন  এ ক  থ ে কে   আ শ শ ো টা ক া র   দ ু ট ে   ব া ক দি কে   দি ন   
1344, ট   শ র ব ল স্ ত   
1345, আ চ্ছ া  এ খ া নে   আ প না দ ে র এ খ া নে   খ া ব া র   ক ি কি  প া ওয়া  য া   স ব র ক ম  খ ব র   কে   আ ছ ে   
1346, য ম   ক ন   ক ট 
1347, ম ট া ন   বে র নী   এ ক   ত ম ী ন   
1348, 
1349, ত া স অ ন্ন ন্ন   আ রল জ ক  খ ব র ক লু ন   য ম ন  
1350, ক ং ক স   ত ন ক   
1351, 
1352,   ত প 
1353, আ চ্ছ া   আ প না দে   স্ত র   আ ক ে   থে ক ে   ক ল   ক র ল ে   
1354, ব া   খ ব র  টে ব ে ন   বো ক  ক র লে   ক ন কে  অ ফ  আ ছে   
1355, য দি  অ ফ র   থ া ক ে   আ ম া কে  এ ক টু  জ া না ব ে ন   যে ম ন  ধ রু ন  আ ম ি  ধ রু ন  এ খ ন  স ক া ল ব ল া   আ প না কে  ফ ো ন   ক র ে ছি   য দি   বি ক া ল ে   আ ম ি   য া ই   
1356, ত দ আ ম ি   আ গ ে   ত ে কে   খ ব র টে ব ে   ক ু ক ং   ক রো  র া খ ি   
1357,তা হ লে   কি   আ মি   স েই   খ া ব রে র  ও প র   ক ন  অ ফ র   প ব   
1358, ত শ ন  ক ছ া ড়া ক ি  আ ছ ে   
1359, ত দি   ছ া ট   ট া ক ে   আ মা কে এ ক টু জ া না বে ন   ত া ল লে  একটু  জ া না বে ন  
1360, যে   আ গ ে  থ ে কে  খ া ব া র  বু ক  ক র লে ন   কো ন  র ক ম ে   ছ া ড়   আ প না দ ে র রে স্ত ু র   আ ম রা  প ে তে   পা রি   কি   না   য দী   ছ া ড়   পা য়ই   তা হ লে  খ ু ব ভ া ল ো  হ য়  
1361,ত ল া দ ে ক ন   ত দ ি  প ও জ া  ত লে   জ ন া ব ে ন  
1362, ভ া র ত   অ স্ ট ে লেয়া   প া কি স্ ত া ন  ব া ং লা দ ে স   আ ম া র ি কা   
1363, 
1364, নি ত ু   ব ল ো   
1365,   ও   স ব ঠ ি ক া ত তো  স ব   আ প নি  চ ল ে   ল ে  স ব ঠ ি কা ছ ে ন দ া দা র  কে ম ন আ তে  দা দ া   
1366, ত ক ত  ক ু ত   ল ত ছল ে ন   
1367, 
1368, হ্যাঁ   ভ য়  লা গে  নে ই   আ ম র া ও ত ো  ব খ ন   দে খ দ ে খ ু ন   ন া  এই  হ ক া লই   ক ড ি   ট ে নে   ভ য়   নিয়ে ই   ম ু খ ে   ভ য়ে   ন িয়েই   ব ে ড়া তে  হ য়   ক ি   ক র বো   ক র তা   ত ো   হ বে  এই  ক ে ত ে  হ বে   
1369, য া  ব ড়  ব ড়   দু র  ঘ ট ন না  হ চ্ ছ ে   আ ম রা   তো   তা হ তো   আ প না দে র  কি   এই দু   ঘ ু র তে য া চ্ ছে ন   এ ই  ঘ ু র তে  য া বে ন   গ ি য়ে  আ ব া র   ট ে নি  ক র  হ য় তো   আ স বে ন   তা ক ু রো  আ স ি ব া লে   চি কি  থ া ক   উ থ ে  য া বে ন  হ য়   আ ম া দ ে র  ক ি   হ য়  আ মা দের যে  মন  র ো দ  আ ম া দের হ কা রি   ক র তে হ বে   টে ন ে   ও ই   না   ক র লে আমা দের ক্ ে তো  প া র ব ো  না   ট ে নে  হ কা টি   ক র তে  হ বে   তো     
1370, হ্যাঁ   ও ই   খ ব র ে   দ ে খ ি   ও ই ক  ত ো   তে ন   থ া ম লা  এই   ভ য়  ল া গ ে তে ন   য ু দি ক ত ু   দ ড় ে   ত া লা য়   ভ য়   লা গ ে   হ্যা   ভ য  লা গ ে   
1371, ক ত জ ন  মা নু ষ  ম া র া  গে লো   তে নে   ব া ব া   শ ু ত ্ তি   ক ি   ে   হ লো   আ র   এ ক বার  এ ক টা  হ য়   নে ই  এ তা   অ নে ক বা র  অ নে ক গু লো  হ য়   ছ ে   দে খ ে  যে ন   খ ব র  দে খ ি ছ ে  আ ম ি তো   
1372,ত ম া নে   ফ ে স ব ু ক  ক ল ত ে   ত ম া নে   ভ ে গ েও   দে ক ছ ে  এ ক টা র ব র  এ ক টা এ ক টা র ব র  এ ক টা  দে খ ে ই   যা ত্ র ে   
1373, স ে   কি  আ রো  ভ য়   লা গ ক ে আ মা দে র  তো   তে নে ই   তো আ ম া দে র  কা র ো ব া র   কা র বা র  ক র ত তে  নেই   তে ন ে   ছ া ল া আ মা দে র  ত ো  ক র তে   নেই   
1374, 
1375,   ক ে কে  র া ক ছ ে   এ ে কে   া ক ছ ে   
1376, ত ত ি ল 
1377,   ং ক নি ত ন া   
1378, 
1379, 
1380,আ ম ি   প ৌঁ ছি স   তা রি   ব র্ ত মা ন   দে কে   দি গ া   যা ওয়া র  জ ন্য   যে ই   ক্যা প ট ি   বু ক  ক রে ছ ি লা ম   সে ট ি   কো নো   ক া র ণ ব স ত  আ মি   ছ ি ড ি   যে ত ে   প া চ ্ ছি  ন া   স ে ই   জ ন্য   আ মি   নি জ ে র  এ ড ভ া ন্ স   দ ু হ া র   টা কা   টি ক  নি ত ে  চা ই ছি  এ ব ং   ক্যা প টি   ক্যা ন্স ে ল ক র তে চ া ই ছ ি   আ ম ার   জি প ে এ খ ন  আ প না কে   আ মি   পা ঠ ি  ই চ্ ছি   স ে টা দ া   প া ঠি  দে ব ো ন   
1381, আ ব ি   গ া ড়ি র  স ্ র জ জ া   ব ডা র   ক র তে   চ া ই   আ প নি   ক ি  আ বা কে  দ ে কা   তে   প া র ে   য ে   এ ই   বি ব া গে   ক ি   ক ি   পা ওয়া  চ া ই   
1382, ক া র য ত   থ ে কে   প্র থ ম   ট ে ন  ক টা   স ম য়   ছ া র ে   
1383, শু ক ন্ন া র   স ম ম ৃ দ্দি  জ ো জ না   স ঞ্ চ য়   প্র ক ল্ প   এ র  জ ন্য   প্র য়ো জ ন ি য়   ত হ   ব ি ল ে র  আ ক া র  এ ব ং  ন ন্ ন ত ম া   বি নি ় ক  স ম্প র্ ক ে  আ ম া কে   ব ল ু ন  
1384, এ ই   ক ি উ   আ র   ক র ট ি   স ্ ক ্যা ন   ক র তে   এ ব ং   আ ম া র   ব ি   এ ে ন   বি   এ ক া উ ন্ট     ট ি   প্র ম া নী   ক র ন   ক র তে   প া র ে ন   
1385, 
1386, 
1387, 
1388, হ্যাঁ   ব ল ছি   তা র   আ মি   রা হ ল  ব ল ছ ি লা ম ক ি   ব া রা ত ত দী  ব া ব ন দা   ব ল ি া র   এ খ ন   কি  হ া স প ি টা ল ে  ক ভি   ক ভি ড  ে র   ভ্যা ক সে ন  লে য়া  হ চ্ ছ ে  ও ই  দী ত ী ও  র ো স ্ তা   
1389, ম া ত া র  আ ম ি   ফ া স ত   ে  এ ছ ি ল  আমা র   ক ি   এ টা  আ মা র   থ ে ক ে ন   থ ে কে ন ত   হ ব ে   
1390, ন া ম ত া ম  ত ি ন প রা ন  এ ক ম া ত   হ য়ে   ল ব ো   
1391, 
1392, আ চ্ছ া   ই  গো ছে  না  এ বা র হ য়  তো তে   ত ন  এ ক মা র  হ য় তো  বে স ি ও  ়ে য ে তে পা র   ক র ন আ মা র  ফ ো নে  ম সে জ দি য়ে ছে   যে  আ প না র   দ ব ত তীয়  ল ক ন  এ ট   জ ন  আ র ক ি   বার  আ মা র  খ ু ব   
1393, আ ম লে   হ্ া   হ ় ত ো  এ ক মা   হ য়ে তে   এ র ক ম ম ন ল া   এ ন   ক ি   ক ি   
1394, ত া ম ল   ত া   ক ি   কি নি  এ ক ত   ক া ত দ ন   ব ল ক   
1395, 
1396, 
1397, আ জ ক া ত ে   গ া ছ ে     
1398, 
1399, 
1400,ই হ ং  ন ে ও স  ত ে ত ে  আ ম া র  স ম ্ প্ র ত ি ক  গ ল্ প   দ র ক র   
1401, স ম স্ ত   ক ি ছ   ক থ া র   ম া ঝ ে   
1402,আ ম া র   ম ন ে  এ ল   ভ া র ত ী য়   প রি ম হ ন   ব্য ব স্ থা র   ক থ া   ভ া র তে র   প রি ম হ ন   
1403, ব্য ব স্ থ া   আ গ ে   থ ে কে   এ খ ন   অ মে ক   প র ি ব র্ ত ন ক রলে ছ ে   যে ম ন   
1404, কো ন ো   গ্রা ম   ব া   ও লি  ঘ লি তে   আ গ ে  য ে ম ন  ব া স   ব া   ত ত   বা   বি ভি ন্ন  গ া ড়ি   ঢু ক তে  প া র তো  না   সে ই  গু ল ি   এ খ ন   প্রা য় স ে ই   ঢু ক ছ ি   
1405, আ র  ব া ড়ি তে  ত ো   ব া ই  আ ছ ি ন   স টা   য ে ক ন ো   গা ই  গ া ই   যে ক ন   ন ত ে   ক ুউ ক তে প া র ে   
1406, আ মি   চ্যা লে ঞ্জ  হ লে   চ্যা লেঞ্জ  রু প ে   ব ল তে  পা র ি   আ ে  যে ম ন   ব া স   দে   তো  না   এ খ ন   সে   ব া স  র া চ ্ ছে   আ গ ে   যে ম ন   ত ট ু ক া র ে  যে তে পা র তো  না   আ মা র   দ ো ট ে  আ চ ্ ছ ে   য ে খা নে  এ খ ন   মো র া ম রা  স তো   ছি ল   সে খা নে   ক ি ছ  হ য়ে ছে   বা   যে খা নে   ধ া রা য়র রা স ত ো  ছি ল   সে টা   উ ড়ি দ   সে  টে খ ন  বি শ ত ৈ র   হ যে ছে   
1407, শ ু ধু   ব ি ছ না ই   সে টা   আ র ো   ব র্ ত ম া ন ে   অ ন্ন ন্দ   কি ছ ু   তি য ে   ত ই নি  হ বে   
1408, এ ই স ব ে   স ু য ো গ   স ু বি দ া   গু লি  হ লো   এ ক   এ র ম   প্লে ন   ব া   প্লে ন   দ ি য়ে   গ্রা ম ে র  ব া   শ হ রে র  মা নু ষ   এ ক দ ে স   থে ক ে   ন দ শ ে   জা চ্ ছ ে   যে খা নে ই   ক ো ন ো   ব ি সে স   কি ছু র   প রি জ ন  হ চ ্ ছে   না   ও ই   কই   
1409, ি   
1410, প য় চা র   স ম স ট া   তো  আ ছ ে   গ রী ং মা নু ষ দে র  প য় চ া স  স ম স্য   থা ক ে   ই ম ং   য া র া  এ ক টু   ব ড়   অ র্থ া ৎ  ধ নী   ত া দে র  প য় সা  স ম হ স ্ ত ব  খ ু ব   ব ে জ  দ ে খ ে  না   
1411, শ জ ন   স ব ি দা র   ক ো থা   ব ল লে   আ মা র  ম া থা য় ছ ে   প্ল ে ন   দিয়ে   এ ক দে স থ ে কে  যে ম   অ ন ্ য জ ে   যা ওয়া   যা য়   তে ম নী   
1412, অ ন্ য া ন্ য   প্রাই ভ ে ট   কা র্ড   দ ি ও   এ ক   জায় গ া   তে   অ ন ্ ি গ ে র আ া  য চ ্ ছ ে   এ ই   স ব ি  হ লো   ভ া র তী য়   প র ি ম হ ন   ব্য ব স্ থ া   ম ু ল   ক া র ণ   
1413, চ চ   চ ল ে ন  ত ল া ই   যা   জ ন ্য   
1414, অ ন্ য র ক ম  ব্য ব স্থ া ন  ও না  হ য়ে ছ ে     ছা ল া   এ   স ব ী দা র   ক তা  ব ল লে   ব লা   যা ই   
1415, এ ক ই  জা য় গা   তে ও অ ঞ ্ জে গা য়   য া র া   জ ন্য   গা ড়ি   ছ া ড়া ও   ন া ন ্য   যে   স ব  এ লি   ক ফ ট া র   ব া   ছ ো ট্ট  ক া টো   য ন্ ত্র   স ে ই গ ু ল ি   ব া ওয়া য া চ ্ ছ ে   
1416, যে ম ন  এ ই স ব   দি য়ে ই   ম া নু ষ   খ ু স ি   হ ক ি   এ ই দি তে   এ ই   থে কে   ব ো ঝে না ই   যে   ভ া র ত ে র   প রি ম ন  ব ব স্ থা   আ গে চ ্ ছে   অ ন ে ক   স ু ন্ দ র   স ৎ ্ ছ ল   ও   
1417, 
1418, ব র ক ি ং ব ত ম ন   ত ল ট ব ল ে ল   
1419, ত দ আ প না র  কা ছ ে এ ক ন   কি   কি  প স ল  প ল  দ া ব ে   
1420, ত ম র   ক ছ ু   ক ি ত ্   
1421, ও   ত ষ   ক ি ল ক মা ত   ল 
1422, আ মি   ন ম ন ে ক গ ন   দ ন  কে ম া   অ ম ি   কি ল ং ত ল া গ ব ে   
1423, দা স টা   লে   ম ি   এ কে বা রে   ক ু ড়ি কি ল ন ব   সে   ক   ত নে  কে   ক ি ছু   ক ম   অ বে প্র ে স ছ   
1424, া     ক ত   ক লে   ক ম  আ স বে   ব ে   ক ে ল ি স ক ক ক ি   
1425,   প ত া   
1426, ত ত ম া ক ে   ি ক ম ত ম া গ ব ে   
1427,   ত   এ ক ে  আ ম ি   বী ষ ল নে   ক ব ে আ স বে  ম া ন ে  টে লি বে   তো  ক ব ে   হ ব ে   
1428, ত ত চ ত   
1429, ব লেই   ট ে লি ব ে ই   ট্রা ন্ স প ো র য ে ই   ত া র  ক ি   এ টা   ক ি     ম া নে   এ স ঙ্গে   আ ছ ে ন া ক ি  এ টা  এ ক ট া  ভ ব  আ মা কে  দি তে  লা গ ল ে   
1430,   ক ত ি ত 
1431, 
1432, আ মি  আ প না র  দ ো কা ন টা  অ ন ্লাই ন ধ ে কে দে খ ে ছি  এ ব ং  আ ম না দ ে র  দ ো কা ন ে র  র ে টি ং   শ ্রু   খ ু ব  ভ া লো  আ ছ ে   ত ো   স ে ই জ ন্য  আ মি   টি ক  ক রে ছ ি  আ মি  আ প না   দো কা ন  থে কে   কি ছু  খ া ব া র  অ ড়া   দি তে  চা চ্ ছি   স ে   খ া ব া র গ ু লি  হগ লো   ব ি র ি য়া নী   ত া র প র   
1433, ম গ লা ই   আ র  র ো ল   সি ক ি ন   চ া  আ মি ন   ই ত্ য া   দ ি   এই   খ া ব া র  গ ু লি   আ প নি  আ ম া ক ে   অ ডা   দি যে   দ ি বে ন  এ ব ং   
1434, সে   খ া ব ার গ লে যে ন  খ ু ব ই  স ৈ ষ য া ধ  হ য়   সে দি ক ট া ও  আ ব ন ি ন   জ ন্  র া গ বে না এ ব ং   এ ক টু   ত া র  স া তে  আ ম ি   আ রও   কি ছু   খ া বা র   এ গ   ক র তে   চা ছ ে   ত া   জ ন্  আ মি  আ প না কে র   
1435, ব ল ছি   যে   আ প না দে র দো ক া নে ই   খ া ব া র গু লি   প া ওয়া   চ া ব বে   ক ি   না   সে ই   জ ন্য   আ মি   ক ন ফ র্ম হ ত ে   আ প না ক ে   ফ ো ন  ক র ে ছি  এ ব ং   জ া ন তে   চা চ্ ছি   য ে র ক ম ধ রু ম   আ মি   আ রে  ক টা খ া বার  এ ড  কো তে  যা চ্ছি  য ে আ ম া র  র া ই তা ল লা ব ব ে   আ র ে   চ ি ক ন   ক য়   সশ া   আ র   শ স   া   চ া ড ি নি   
1436, এ ই   এ ই   গু লো  ল গ বে   ত   আ প নি  য দি  আ ম া ক ে   ব ে ই   খ া ব া র  গু লি   প ড়ে   দ ি তে   পা র ে ন  এ ব ং   
1437, ম ন ট া আ মা টি এ ক টু  ক ম   টা ই ম এ র  ম ধ্যে   ক ডর়ে  দ ি তে   প া র ে ন   তো   খ ু ব ি  উ প ক ৃ ত   হ য়  য ে  হে ত ু   আ প না র  দ ো কা ন ্ টা   তো   এ ত   প ড় তি ষ ্ ট ি ত   অ নে ক দ ি ন ে র  আ গ ে র  আ প না র  খ া বা রে   স া দ   খ ু ব   স ু ন ্ দ র   খ ু ব  ভ া লো   সে ই   জ ন্য   ব ল লা ম   আ প না ক ে   
1438, এ ব ং  আ প নি   এ ক টু   দে খ ব ে ন  তা   তে   তা র া তা রি ক ক  হ য়   এ ব ং   এ ই   ঝ া ল   টা ল  এ গু লো   এ ক ক ক টু   ঠ ি ক   ঠ া ক  মো র ম ত ন ম ত     প রি মা ন ম ত ো  দে ব ে ন   ক া র ণ   বে শ ি   ঝ া ল   খ ে তে  পা রি  না   ত ো   স ে ই   জ ন্য   আ প নি   য দি   
1439, এই  খ া ব া র  গু লো  আ মা কে  এ ক টু   ঠ ি ক ঠ া ক  ট া ই মে  টে লি ভ া রি দ া ন   তো  আ মার  খ ু ব   ভ া লো  হ য়   আ র   এ ই   এ ই   যে ই   প দ গু লি   ব ল লা ম   স ে   গু লি   য দি   হ য়   তো  আ রও   ভ া লো   য দি   না  হ য়   তাহ লে  ব ল বে ন   
1440,আ মা কে  ব লু ন   আ মি  ত া হ লে  আ বা র  চ ে ঞ্ জ   ক রে  দে ব  বা   ক ি   ক ি   শু ও থা লো আ বা র  অ ন্য  খ া বা র অ ড়া দি তে  চ া য়   চ া ই বো   ত ো  আ প নি  য দি   ব লে ন  তা হ লে  আ ম া র   তো   খ ু ব ি   ভ া ল ো   হ য়   আ র   দে খ ব ে ন  যা দে এ ক টু   ত া রা তা রি   খ া ব া র টা   শ ে  স ে   দে ক ট া  দ ে ক টু ন  অ র্ জ  দি বে ন  আ র  ডে লি ভা রি  ব য়ই ক ে র   
1441, য া দে  খ া ব া র টা   ঠি ক ট া কং  ম ত   ন ি য়ে  আ সে   আ মি   আ ম া র এ ড্রে স টা   দ ে রি ছ ে   তো   টে ল ি ব া লি  ব য়  য দ ি   দ ি য়ে  যা ়   তো  আ রো  ভ া ল ো  হ য়   
1442, আ মা দে র   এ র ো কা র রা জ ন ়ৈ তি ক  দ ল গু লো র ম দ দ  অ নে ক  গু লো ই   দ ল  আ ছ ে  য ে ম ন ব ি জে   পি স ি   প ি এ ম   ত ি রও ন   ম ন   এ গ লো ক ং  তো  আ ছ ে   
1443,তা আ মা দের এ খ নে   বী ব র ্ ত ি তো  যে ় গ ো লো   হ য়   ত ে ওই   এ ার  সা ত ে   ত া   ছ গ ড়া   লে গে যে   শু ধ ু ই  তা দে র  ঝ গ ড়া  ল ে গ ে  য ে   কা র ণে  এ  য দ ি  কি   ছু হক ট  ভ া লো  গা জ  ক র ে   তো   সে   বে ছ ন  ধ রে রা ন ে   স ে  য দি  আ ব ার কো ন  এক টা  ভ ু ল   ক া রা প  কা জ  ক রে   
1444,তা র প ে ছ নে ধ র আ ব া র  টা নে  এ ই নে   যে ন   এ ও র   গা য়   ক া দা   ছ ে টা তে ই   ধ া ক ে   এ ই গু লো  তে মা দে র  দ লা র  স ব দ থে কে   ব ড়   মূ ল   স ম স্যা   ঐ ই  জ ন্য আম া র  দ ল   খ ু ব   এ ক টা  ভা লো লা গে ন ি  ক ি ন্ তু এ কে এ ক টা   দ ল   থ া কা ও  ভ া লো   যে   এ ক ট া   স ম া জ্যের  অ ন্য তি  হ বে   স থ ে টা তো ই  দ ল   থে কে ই  হ য়  না   তো স্ দ ল   থ া কা ও  ভ া লো  কি ন্তু   
1445, এ খ ন কা র দ ল বু ল ো জে গ লো   ক রে   স ে  গ লো ও  যে  স ব   মা রা ধ া ন্দ া   শ ু ধু   স ব  কি ছু   নি যয়ে  নি পে   ক া রো কেও   ভ া লো   ক র   থে কে   ছ ব া রি   খ া রা প  বে শ ি   ক র ে  তো  এ ই   জ ন্য   মা নু স আ জ ে কে   আ ম রা   যে ই  জা য় গার দ া রে   যে সে  এই   ছ ো ট গ ে   ছ ো ট ড ে  গো লা ম  বা কে রা  স ব াই  ব ড়  হয়ে যা ছে যা রা   দ ল ে   থা ক ে   
