id,w2v
981, ਪਿ ਛ ਲੇ   ਮ ਹੀ ਨ ੇ   ਇੱ ਕ   ਵ ਰ ਡ   ਕ ੱ ਪ  ਹੋ ਇ ਆ   ਸ ੀ   ਜ ੋ   ਕ ਿ   ਔ ਸ ਟ੍ਰੇ ਲ ਿਆ   ਨ ੇ   ਜਿੱ ਤ ਿਆ   ਸੀ   ਇ ਸ   ਵ ਰ ਡ  ਕ ੱ ਪ  ਵ ਿ ੱ ਚ   
982, ਦ ੱ ਸ ਟ ੀ ਮ ਾ ਨ ੇ   ਭ ਾ ਗ ਲ ੇ ਤ ਾ   ਸ ੀ   ਜ ੀ ਮ ੇ ਕ   ਭ ਾ ਰ ਤ  ਪਾ ਕ ਿ ਸ ਤ ਾ ਨ   ਉ ਸ ੍ਰੇ ਲ ੀ ਆ   ਨਿ ਜ ੀ ਲ ੈ ਂ ਡ   ਸ਼ ੍ ਰੀ ਲ ੰ ਕ ਾ   ਇੰ ਗ ਲ ੈ ਂ ਡ  ਪਾ ਕ ਿ ਸ ਤ ਾ ਨ   ਨਿਊ ਦ ੁ ਲ ੈਂ ਡ   
983, ਇਹ   ਵ ੜ   ਕ ੱ ਅ ਸ ਟ੍ਰੇ ਲ ੀ ਆਂ ਨ ੇ   ਜ ਿੱ ਤਿ ਆ   ਸ ੀ   ਇਹ   ਅ ਸ ਟ ੍ਰ ਲ ੀ ਆ   ਪ ੰ ਝ ੀ   ਵ ਾ ਰ   ਵ ੜ ਡ   ਕ ੱ ਪ   ਜਿੱ ਤ  ਚੁੱ ਕ ਿਆ  ਹ ੈ  
984, ਥ ੋ ਲ ੇ   ਟ ੈ   ਪ ਹਿ ਲ ਾ ਂ  ਮ ੈ ਂ  ਤ ਾ ਰ ਵ ੀਂ  ਕ ਿ ਤ ਾ ਖ ਰੀ ਦ ੀ   ਸ ੀ   ਜ ਿ ਸ  ਵਿੱ ਚ   ਸ ੍ਰੀ   ਖ ਤ ੀ ਗ ੜ੍ ਸ ਾ  ਬ ਾ ਰੇ   ਦ ੱ ਸ ਿ ਆ   ਜ ਾਇ ਾ ਹੀ   
985, ੁ ਤ   ਵਿ ਚ   ਪ ੜ ਿ ਆ   ਕ ਿ   ਮ ੈ   ੋ ੇ   ਥ ੇ   ਚ ਾ   ਛ ੋ ਟ ੇ   ਸ ਬ   ਜ ਜਾ  ਨ ੇ   ਛ ੋ ਟ ੇ   ੀ  ਉ ਮ ਰ   ਵ ਿ ਚ ਹ ੀ   ਬ ਲ ਦ ਾ ਨ   ਦ ਿੱ ਤਾ   ਕਿ   ਦ ਾ   ਹ ੋ   ਸ ਾ ਡੇ   ਤ ਾ  ਵ ਾ ਸ ਤ ੇ   ਲ ੜ ੇ   ਕ ਿ ਤ ਾ ਣ ਾ ਂ ਨੇ   ਕ ਰ ਵ ਾ ਨ ੀਆ ਂ  ਦ ਿੱ ਤ ੀ ਆਂ  ਜ ਿ ਸ   ਕ ਾ ਨ   ਮ ਨ ੂੰ   ਬ ੜ ਾ   ਹੀ   ਫ ੀ ਲ  ਹੋ ਇ ਆ   
986, ਤ ਮ ਸ਼ ਰ ਮ ੰ ਦ ਰ ੀ   ਮ ੁ ਸ਼ ੂ ਸ਼ ਲ ੀ   ਕ ਿ   ੀ   ਮ ੈ ਂ   ੋ ਬ ਾ ਲ  ਵ ੀ   ਘ ਟ ਾ ਦ ਾ ਂ ਂ  ਤ ੇ   ਦ ਾ ੜ ੀ  ਨ ੂੰ ਸ਼ ੀ   ਗ ੱ ਟ  ਦ ੇ  ਰ ੱ ਖ ਦ ਾ ਂ  ਹਾ ਂ  
987, ਤ ੇ   ਸ ਨ ੂੰ   ਕ ਤ ਾ ਵ   ਨੂੰ  ਪ ੜ ਕ ੇ   ਵ ਲ ੋ ਂ  ਬ ਹੁ ਤ ਹੀ   ਵ ਧ ੀ ਆ   ਲ ੱ ਗਿ ਆ   ਤੇ   ਮ ਪ ਣ ੇ   ਆ ਨੂ   ਬ ਹੁ ਤ  ਚ ੇ ਨ ੀ   ਕ ੀ ਤ ਾ   ਤੇ   ਮ ੈ   ਹੁ ਣ   ਸ ਿੱ ਖ ਤ ਾ ਰ ਮ ਨ ਾ   ਜੁ ੜ ਗ ਿਆ   ੈ   ਹ ਣ  ਆ ਪ ਣੇ   ਦ ਾ ੜ ੀ  ਮੁ ਛ ਵ ੀ   ਰ ੱ ਖ   ਲ ੀ   ਸ ਰ ਦ ਾ ਰ ਗ ਮ ਾ ਂ ਦ ਾਂ  ਅ ਤ ੇ   ਅ ਮ ਰ ਤ ਸ਼ ਾ ਕ   ਲ ਿ ਆ  ਹ ੈ  ਇ ਸ   ਕ ਿ ਦ ਾ ਵ ਨ ਾ   ਪ ੜ   ਕ ੇ   ਵ ੱ ਲ   ਭ ੌ   ਵ ਧ ੀ ਆ   ਲ ੱ ਗ ੇ   
988, 
989, ਹ ੈ ਲ ੋ   ਹ ੰ ਜ ੀ   ਮ ੈ   ਅ ਫ ੂ ਡ   ਲ ੋ ਗ ਿ ਨ   ਕ ਰ   ਰ ਹੀ ਆਂ  ਯੂ ਟ ਿਊ ਬ   ਤ ੇ   ਤ ੇ   ਮ ੈ ਥ ੁ ਨ ੂ   ਪੁੱ ਛ ਲ ਾ   ਚ ਾ  ਰਹੀ   ਸ ੀ   ਜ ੇ   ਤੁ ਸ ੀ ਂ   ਪ ੰ ਜ ਾ ਬ   ਦ ੇ   ਕੁ ਛ   ਖ ਾ ਣ ੇ   ਬਾ ਰ ੇ   ਦ ਸ ਨ ਾ ਸ ਤ ਿ ਮ ਨ  ਇੰ ਟ ਰ ੈ ਸ ਡ ੋ   
990, ਕੁੱ ਛ   ਇ ਹ ੈ ਜ ੇ   ਖ ਾ ਣ ੇ   ਹ ੈ   ਗ ਿਆ ਅ   ਜਿ ਵੇਂ  ਜ ਿ ਵ ੇ ਂ   ੰ ਜ ਾ ਬ   ਦੇ   ਲ ੋ ਕ   ਸ ਰ ਵ  ਜਿ ਵੇ ਂ  ਗ ਰ ਮ ੀ ਆਂ ਅ ਚ  ਖ ਾ ਣ ਾ  ਪ੍ਰ ਸ ੰ ਧ   ਕ ਰ ਨ ਨਲ ਈ  ਆ ਜ ਵੇਂ  ਸ ਿ   ਿ ਤ ੀ ਆਂ  ੱਚ  ਖ ਾ ਣ ਾਂ ਪ੍ਰ ਸ ੰ ਧ   ਕ ਰ ਨ   
991, 
992, ਠ ੀ ਕ ੈ  ਮ ੈ ਂ  ਸ ੁ ਣ ਿਆ   ਵ ੀ   ਜ ਿ ਾ   ਸ ਿ ਰ ਦ ੀ ਆ ਂ ਵ ਾ ਲ ਾਂ  ਮ ੌ ਸ   ਮ ੈ   ੇ ਸ   ਤ ੋਂ  ਪ ਹਿ ਲ ਾ   ਹੈ   ਜ ੇ ੜ ੇ   ਿ ਵੇਂ ਜ ੜ ੇ  ਪ ੰ ਜ ਾ ਬ ਦ ਿ ਲੋ ਗ ਾ ਣ ਾ   ਬਹੁ ਤ  ਤ ਕ ੰ ਮ   ਕ ਰ ਦ ਿਆ ਂ ਨ ੈ  
993, ਠ ੀ   ੇ   ਟ ੀ ਕ ਹੈ  ਮ ੱ ਲ ਬ  ਦੇ   ਮ ੈ  ਆ ਪ ਾ  ਕ ੈ   ਸ ਕ ਦ ਿਆਂ ਵੀ   ਪ ੰ ਜ ਾ ਬ  ਦ ੇ  ਰ ੇ ੜੇ   ਲ ੋ ਓ   ਤ ੀ ਆਂ ਦ ੇ  ਅ ੰ ਦ ਰ  ਸ ਾ ਤ   ਖ ਾ ਣ ਾ   ਸ ਭ   ਤੋਂ  ਜ਼ ਾ ਦਾ  ਪ੍ਰ ਸ ੰ ਨ   ਕ ਰ ਦਿਆਂ ਹੈ  
994,ਠ ੀ ਕ ੈ  ਤ ੇ   ਤੁ ਸ ੀ ਂ  ਜ ਾ ਨ ੂੰ  ਕ ੁ   ਹ ਿ ਦ ੀ ੀ   ਦ ਸ   ਤ ੱ ਗ  ਪ ਿ ਉ   ਜ ਵ ੇ ਂ  ਜ ਵ ੇਂ   ੁ ਨ   ਸ ਰ ਦ ੀ ਆਂ  ਚ ੱ ਲ  ਰ ਹੀ ਆਂ ਨੇ   ਤੇ   ਸ ਰ ਦ ੀ ਆਂ  ਚ   ਜ ਿ ਵ ੇ ਂ   ਕਿ ਸ ੇ   ਨ ੂ ੰ ਅ ਵ ੀ   ਸ਼ ਾ ਮ   ਨੂੰ  ਕੁ ਝ   ਖ ਾ ਣ ਾ   ਪ ਸ ਾ ਂ ਦਾ ਹੈ  ਤ ਾ   ਓ ਸ ਰ ਦ ੀ ਆ ਂ  ੇ  ਵ ਿ ਚ   ਕ ੀ   ਾ ਵ ੇ   ਜ ੜ ਾਂ ਨ ੂੰ  ਲ ੱ ਗ ੇ   ਵੀ   ਘ ਰ  ਵ ਿੱ ਚ   ਹੇ ਤ ੀ   ਬ ੰ ਣ   ਜ ਾਂ ਦਾ ਹੈ  ੇ ਜ ਿ ਵ ੇ   ਜੇ   ਕੋ   ਘ ਰ ਿ ਆ  ਗ ਿਆ   ਤਾ  ਓਹ  ਨ ੂ   ਕ ਰ ਹੇ  ਓਹ   ਖ ਾ ਣ ਾਂ   ਦ ੇ  ਦ ੇ   ਚ ਾ ਲ  ਦੇ  ਨ ਾ ਲ   
995, ਰ ਿੈ ਨ   ਦ ੀ ਕ ੇ   ਗ ਹਿ   ਰ ੀ   ਕ ੇ  ਰ ੀ   
996, ਮ ੇ ਜ ਦ ੋਂ  ਵ ੀ ਸ ੋ   ਇ ਕ   ਰ  ਜ ਾ ਨ ੀ   ਤ ਾ ਂ   ਮ ੇ ਰ ਾ  ਵ   ਕ ੀ   ਮ ਕ ਸ ਰੂ   ਨ ਖ ੀ   ਮ ਸ ਜ ੀ   ਬ ੱ ਧ  ਤ  ਬ ੁੱ ਧ ੀ   ਬ ਨ ੇ   ਸ ਵ ਾ ਦ   ਨ ੇ   ਸ ਾ ਰ   ਪ੍ਰਿ ਵ ਾ ਰ   ਧ ੇ   ਤ ਰੀ ਕ  ਨ ਖ ਾ ਵ ੇ   ਤ ੀ   ਰ ਾ ਪ ਤ ੀ   ਦ ਨ ਾ ਲ   ਮ ੈ ਜ ਦੋ ਕੁ  ਸ ਬ ਜ ਿ ਵ ਰ ਾ ਨ ੇ ਤੋ ਂ   ਵ ਧ ੇ   ਵ ਨ ਦ ੇ  ਓ ਸ ਰ ਬ  ਨੂੰ  ਸ ਵ ਾ ਰ ਲ ੱ ਗ ਦ ੇ  ਹ ੈ  
997, ਤ ੇ ਇ ਹ ਦ ਿ ਲ ੇ   ਮ ੈ ਂ   ਪ ਰ ਮ ਾ ਤ ਮਾਂ ਸ਼ ੁੱ ਕ ਾ ਕ ਰ ਦ ੀ ਆਂ  ਕੁ ਕ ਮ ੈਂ ਪ ਰ ਮ ਾ ਤ ਮ ਾ ਨ ਾ ਮ ਲ ਿ ਕ ੇ   ਸ ੀ ਬ ਨ ਾ ਲ ੀ ਆਂ  
998, ਦ ੂ ਸ ਰਾ   ਜ ੇ   ਮ ੈ   ਪ ਣ   ਮ ਸ ਾ ਲ ੀਆਂ  ਗ ਿਰ  ਦ ੀ   ਗ ੱ ਲ  ਕ ਰਾ   ਤੇ   ਮ ੈ ਂ  ਮ ਸ ਾ ਲ ੇ   ਆ ੀ   ਦ   ਗ ਰ ਮ ਸ ਾ ਲ ਾ ੈ  ਉ ਹ  ਆ ਪ   ਪ ੀ ਨ  ਪ ਸ ੰ ਦ   ਕ ਰ ਦ ੀ ਆਂ  ਜ ਿੱ ਧ  ਨ ਾ ਲ  ਸ ਬ ਜ ੀ ਜ ੀ   ਰ ੰ ਕ   ਤ ੈ ਜ ਂ  ਸ ਵ ਾ ਦ ੈ ਫ ਲ ੇ ਵ ਰ   ਉ ਜ ਾ ਦ ਾ  ਵ ਧ ਿਆ   ਬ ੰ ਦ ਾ ਹੈ  
999, ਇੱ ਕ   ਜ ਿ ੜੇ  ਹ ੋ ਰ   ਪ ੋ ਤ ਜ ੇ ੜ ੀ ਮ ਪ ੋ ਟ ਿਆਂਨ ੇ ੇ   ਜ ੇ ੜ ੀ  ਮ ਨੋੰ   ਸ ੋ ਏ  ਚ   ਜ ੋ ਰ   ਚ ਾ ਈ ਰੀ   ਵੀ   ਸ ਭ ਗ ਿ ਆਂ ਵ ਾ ਸ ੇ   ਉਹ  ਹ ਧ ਾ ਨ ੀ ਆ ਂ  
1000, ੀ  ਦ ੇ ਲ ਈ ਕ ਸ ਾ ਰ ੇ   ਮ ਲ ਿ  ਨ   ਜ ੋ ਰ ੀ   ਲ   ਪ ਤ ਾ  ਹੈ  ਕ ਿ  ਨ ੰ   ਸ ਬ ਜੀ ਲ ੀ   ਕ ਧ ਾ ਨ ਿਆਂ   ਦ ੀ   ਜ ਾ ਾ   ਜ ੂ ਟ   ਪ ੈਂ ਦ ੀ   ਪ ੈਂ ਦ ੀ  ਹ ੈ  ਨ ਆ ਂ  ਚ  ਬ ਿ ਨ ਾ ਂ ਮ ੈਂ ਸ ਬ ਜੀ ਨੀ  ਹੋ ਈ  ਬ ਨ ਾ   ਸ ਕ ਦ ੀ   ਉ ਨ ੀ ਆਂ  ਦ   ਨ ਾ ਲ  ਇੱ ਕ   ਲ ੱ ਖ   ਸ ਵ ਾ   ਜ ੋ   ਸ ਬ ਜ ੀ  ਵਿੱ ਚ ਆ ਂ ਦ ਾ  ਹੈ ਗ   
1001, ਿ ਟ ੁ ਸ ੀ   ਇ ਤ ਿ ਆ ਸ   ਵ ਿੱ ਚ   ਕ ਿ ਕ ਿ ਸ ੇ   ਪ ਰ ਾ ਥ ਾ ਜ ਾ ਰ ੀ  ਕ ੀ ਰ ਵ ਾ ਜ ਾ  ਬ ਾ ਰੇ   ਜ ਾ ਣ ਤ ੇ ੋ   
1002, ਜ ੋ   ਸ ਮ ਾ ਜ ਿ ਕ   ਬ ਰ   ਦ ਾ ਰਾ ਖ ਤ ਮ   ਦ ੱ ਤ ਾ   ਗ ਿ ਆ   ਸ ੀ   ਤ ਹ ਾ   ਸ ੀ ਬ ੀ ਤ ੀ ਰ ਵ ਾ ਜ ਾ  ਵ ਰ ੇ   ਯ ਨ ਦ ਿ   ਰ ਿ ਤ ੀ ਾ ਵ ਿੱ ਚ   ਤ ਮ ੁ ਸ ਲ ਮ ਾ ਂ   ਤੇ   ਯ ਾ ਦ   ਅ ਤ ੇ   ਦ ਾ ਫ ਸ  ਵ ਿੱ ਚ   
1003,   ਬ ਹੁ ਤ   ਫ ਰ ਕ  ਰ ੱ ਖ  ਦ ਿ   ੇ   ਹੁ ੰ ਖ ਤ ਮ ਕ ਰ ਨ ਵਿ ੱ ਚ   ਤ ਾ   ਕ ੁ ਝ   ਖ ਾ ਸ   ਸ ਮ ੂ ਹ ਾ   ਨ ੂੰ   ਨ ੁ ਕ ਸ ਾ ਨ  ਪਹੁੰ ਚ ਾਉ ਣ  ਵਾ ਲ ੀ ਂ  ਰ ਸ ਮ ਾ   ਭ ਰ   ਦ ਸ ੋ   
1004, ਹ ਫ   ਸ ਸ ਮ ੂ ਹ ਾ ਂ   ਤ ਰ ਸ ਮ ਾਂ ਬ ਾ ਲ ੇ   ਦ ਸ ੋਂ   ੀ ਵਿ ਚ ਾ ਰ   ਹ ਨ   ਜ ਾ ਤ ੀ  ਅ ਧ ਾ ਰ ਤ ੇ   ਬਿ ਤ ਕ ਰ ਾ   ਅ ੱ ਜ ਕ ਲ   ਜ ਤ ੇ ਧ ਾ ਰ ਤ ੇ  ਬ ਿ ਤ ਕ ਰਾ   ਬ ਹੁ ਤ   ਹੁੰ ਦ  ਹੈ  ਕੋ ਈ   ਕੋ ਈ ਮੁ ਸ ਲ ਮ ਾ ਨ  ਦੇ ਧ ਾ ਰ ਤ ੇ ਦ ਾ ਸ ੀ   ਕੋ ਈ   ਕ ੋ ਈ   
1005, ਕ ੁ   ਿ ਸ ਿੱ ਖ   ਸ ਿੱ ਖ ਾ   ਦੇ ਅ ਧ ਾ ਰ ਤ ੈ   ਤੇ   ਬ ਹੁ ਤ   ਬ ਿ ਤ ਕ ਰ ਾ ਫ ਸ ਦ ੇ  ਵ ਿੱ ਚ  ਅ ੱ ਜ  ਕ ੱਲ   ਚ ਲ ਦਾ ਹੈ  ਪਹਿ ਲ   ਪ ਹਿ ਲ ਾਂ  ਚ ੰ ਤ ਾ  ਹੁੰ  ਦ ਾ  ਸ ੀ   ਹ ੁਣ   ਤਾ   ਬ ਹੁ ਤ   ਹ ਰ ਕ  ਬ ੈ ਕ ਿ ਆ ਂ   ਅ ਜ ਗ ੰ ਤ   ਸ ਵ ੇ   ਆ ਪ ਸ  ਵਿ ਚ ੇ   ਕ   ਮ ਿ ਲ ੇ ਮਿ ਲ ਂ ਦੇ  ਦ ਾ   ਬਹੁ ਤ ਅ ਹੁ  ਨਹੀਂ ਹੇ ਗ ਾ   ਜ ਤ ੀ   ਤ   ਬਿ ਤ ਰ   
1006,ਤ ੇ   ਓ ਰ ਤ ਾਂ ਦ ੀ   ਸ ਿੱ ਖ ਿਆ     ਨ ਸ ਲ ਮ ਾ ਦ   ਪ ਹਿ ਾਂ ਓ ਰ ਤ ਾਂ   ਦ ੇ   ਵ ਿੱ ਚ   ਬ ਚ ੇ   ਭ ਰ ੂ ਣ   ਰ ੂ  ਹ ਤਿਆ  ਕ ਰ  ਦ ੇ ਚ ਲ ਦ ਦ   ਾ ਜ     ਸ ੁੱ ਖ ਾ   ਸ ੁੱ ਖ ਦ ੀ ਂ  ਨ ੰ   ਹੁ ਣ   ਬ ਹੁ ਤ   ਫ ਰ ਕ  ਪ ੈ ਗ ਿ ਆ   ਕ ਨ ਭ ਰੂ ਹ ੱ ਤ ਿਆ   ਦ ੀ  ਹ ੁ ਣ   ਲ ੋ ਕ   ਪ ੁ ੜ ੀਆਂ ਨੂੰ  ਬ ਹੁ ਤ   ਆ ਪ ਣਾ   
1007, 
1008, ਦ ਸ ਤ  ਦ ੇ   ਇ ਲ ਾ ਜ  ਲ ਈ   ਸ ਾ ਡ ੇ   ਪ ਿੰ ਡ   ਬ ਹੁ ਤ   ਕ ਰ ੇ ਲ ੂ  ਨ ੂ ਸ ਕ ੇ   ਇ ਸ ਤ ਮ ਾ ਲ  ਕ ੀ ਤ ੇ ਆਂ  ਦ ੇ ਨ   ਜ ਿ ਸ  ਵਿ ੱ ਚ   ਕ ੀ   ਆ ਪ  ਕ ਹਿ  ਸ ਕ ਦਿ ਆਂ    ਕਿ ਇੱ ਕ   ਪ ਦ ੀ ਨੇ   ਤੋਂ ਆ ਪਾਂ  ਮ ਦ ਦ   ਲ ੈ   ਸ ਕ ਦ ੇ ਂ   ਕ   ਓ ਵ ਰ  ਐ ਸ   ਦ ੇ   ਕ ੋ ਰਡ   ਬ ੱ ਚ ੇ  ਨੂੰ ਦੇ   ਸ ਕ ਦ ੇ ਆ ਂ  ਉ ਸ  ਸ ੰ ਬਾਅ ਦ  ਅ ਗ ਰ ਸ ਨ  ਲ ਗ ਦਾ  ਕ   ਯ ਾ ਦ ਾ   ਦ ਿੱ ਕ ਿ ਤ  ਆ  ਰਹੀ   ੈ   ਤ ਾ ਪ ਨ   ਲ ੋ ਕ ਲ  ਡ ਸ ਪ ੈਂ ਸ ਰ ੀ  ੇ ੜ ੀ  ਸ ਾ ਡ ੇ  ਵ ੰ ਡ  ਵਿੱਚ   ਖੁੱ ਲ ੀ  ਹੈ  ਉ ਸ  ਤੋਂ ਵੀ  ਡ ਾ ਕ ਟਰੀ ਸ ਲਾ ਅ  ਲ ੈ   ਕ ੇ   ਦ ਵ ਾ ਈ  ਲ ੈ   ਸ ਕ ਦ ਿਆਂ  
1009, ਬ ਾ ਕ ੀ   ਸ ਾ ਡ ੇ   ਪ ਿੰ ਡ   ਇੱ ਕ   ਬ ੈ ਜ  ਵ ੀ ਏ ਨ ੇ   ਜ ੋ   ਕ ਿ ਓਹ ਵੀ   ਭ ਾ  ਮ ੱ ਦ ਧ ਿ ਕ ਾ ਰ ਨ   ੈ  ਦ ੱ ਸ ਦ ੇ  ਇ ਲ ਾ ਜ ਲ ਈ   ਸ ੋ   
1010, ਮ ੈਂ ਕਹਿ ਣਾ  ਚਾੁੰ ਦ ਾਂ ਹ ਾ   ਕ ਿ   ੀ ਵ ੇਂ  ਜ ੀ ਵ ੇ ਂ  ਆ ਪ  ਨ ੂੰ  ਦ ਿ ਕ ਤ ਂ ਦੀ  ੈ  ਉ ਸ   ਦ ੇ   ਦ ੀ ਨ   ਆ ਪ ਾ   ਕੋਈ  ਦ ਿ ਵਾ ਈ   ਜ ਕ ਰੀ ਲੀ  ਨ ੂ ਸ ਕੇ  ਦ ੀ   ਮ ਦ ਦ   ਨ ਾ ਲ   ਦ ਸ ਤ ੋ   ਚ ੁ ਟ ਕ ਾ ਰ ਾ  ਪ   ਸ ਕ ਦੇ ਆਂ  
1011, 
1012, 
1013, 
1014, ਮ ੈ ਪ ਿੰ ਡ   ਤ ੋ ਂ  ਬ ੋ ਲ  ਰ ਿਾ ਂ  ੀ   ਮ ੈ   ਰ ਹਿ ਮ ਾ   ਸ ਗ ਰ   ਦ ੀ   ਬ ਹੁ ਤ   ਤ ਕ ਲ ੀ ੀ   ਮ     ੰ ਡ ੜ   ਖ ੇ   ੇ ਸ   ਮ ੈ ਕਸ ੋਹ ਸ ਪ ੀ ਟ ਲ   ਤੋ ਂ  ਬ ੋ ਲ  ਰਹੇ ਂ  ਜ ੀ   
1015, ਲ ੋ ਕ ੋ ਈ ਸ ੋ ਵ ੀ ਕ   ਰ ਨ ਾ   ਪ ਾ ਉਂ ਡ   ਕ ਰ ਾ ਣ ਾ     ਜ ਾ   ਕ ੋ ਈ   ਕ ਿ ਸ ਤ ਰ੍ ਾ   ੇ ਟ ਰੋ ਲ  ਹ ੋ ਗ ਸ ਰ  ਦ ੀ ੁ ਮ ਾ ਰ ੀ   ਦ ਾ   
1016, 
1017, 
1018, ਦ ਵ ਾ ਈ   ੀ   ਮ ੈ   ੈ ਸ ਨ ਜ ੀ   ਹੋ ਣ   ਾ   ਪ ਹਿ ਲ ੇ   ਦ ਾ   ਲਿ ਆ ਉਂ ਦ ਾ  ਹੁੰ ਦ ਾ   ਸ ੀ   ਛ ੇ   ੇ ਸ   ਈ ਸ ੀ ਏ   ਐ ਤ ੋ ਂ   ਿ ਰ   ਹ ੋ ਣ   ਮ ੈ ਨ ੰ  ਜ ਾ ਾ   ਿ ਕ ਆ   ਰ ੀ   ਰ   ਵ ੱ ਧ   ਰ ੇ     ਮ ੈ   ਸੀ   ਛ ੇ   ਪ ਤ ੋ ਹ ੀ   ਬ ੋ ਰ   ਜ ੀ   ਆ ਮ ੈ ਕ ੋ ੀ ਲ ੋ ਜ ੀ   
1019, 
1020, ਲ ੀ  ਮ ਲ ੋ   ਦ ਸ ੋ   ਕ ੋ ਈ   ੀ   ਕ ਿ ਨ ੇ   ਰ ਨ ਾ   ਪ ੋ ਕ ੋ ਈ   ਸ ਸ ਕ ਰ ਾ ਨ ੇ   ਪ ੋ   ਜ ਾ   ਿ ਰ   ਦ ਾ ਈ ਆ ਂ   ਈ   ਚ ਲ ਪ ੋ ਗ ਾ ਕ ਮ   
1021, ਟ 
1022, 
1023, ਹ ਾ ਨ ੇ ਈ ਿ ਰ   ਟ ੈ ਸ ਟ  ਵ ਗ ੈ ਰ ਾ   ਹ ੋ  ਗ ਈ   ਾ   ਦ ਾ   ਦ ਵ ਾ ਈ ਕ ੇ   ਵਾ ਪ ਸ ਕ ਰ   ੋ ਂ ਗ ੇ   ਜ ੀ   
1024, 
1025, ੇ   ਮ ੈ ਨ ੋ ਧ ਾ   ਪ ਰ ੋ ਗ ਲ ਮ ਾ   ਬ ੀ ਤ ੀ   ਗ ੀ   ਗ ੀ  ਹ ਏ   ਗ ੀ   ਏ   ੀ   
1026, 
1027, ਇ ਰ ਰ ਨ ਇ ਕ ੈ ਟ ਕ ਰ ਨ ੈ   
1028, 
1029, ਤ ੀ ਹ ੋ ਰ ਵ ੇ   ਿ ੱ ਕ   ਤ ਾ ਮ   ਲ ੇ  ਰ ਹਿ ਣ   ਲੀ   ਟ ੋ ੜ ੀ   ਵ ੋ ਟ ਿ   
1030, 
1031, ਂ ਜ ੀ  ਅ ਸ ੀ   ਬਿ ਜ ਲ ੀ   ਦ ੇ   ਖ ਤ ਰ ਿ ਂ  ਤ ੋਂ   ਚ ੰ ਗ ੀ   ਵੌ ਰ੍ ਾਂ  ਜ ਾ ਣ   ਹ ੈ  ਗ ਿ ਆ  ਹੈ  ਸ ਾ ਨ  ਨ ੂੰ   ਪ ਤ ਾ  ਹ ੈ ਗਿਆ   ਸ ੀ   ਬ ਿ ਜ ਲ ੀ   ਦ ੇ   ਜ ੜ ੇ   ਕ ਰ ਨ  ਹ ਗ ੇ  ਕਿ ਦ ਾ ਂ  ਯ ੂ ਜ਼  ਕ ਰ ਨ ੇ  ਹ ੈ   ਇ ਸ  ਤੋਂ ਇਲਾ ਵਾ   ਕੋ ਈ   ਨ ਵ ਾ ਂ  ਉ ਕ ਰ ਵ ਾਂ  ਦ ਾ ਇਏ ਗ ਾ   ਸ ੀ   ਦੀ   
1032,ਭ ੁ ਕ ੜ   ਜ ਰ ੂ ਰ   ਪ ੜ ਦ ਿ ਆ ਂ  ਾ ਂ   ਐ ਸ ੀ   ਯ ੂ ਟ ਿਊ ਬ  ਤ ੋ   ਸ ੀ ਯ ਜ ਰੂ ਰ   ਦ ੇ ਖ ਦਿ ਆਂ  ਕ ਿ   ਸ ਲ ਕ   ਕਿ ਸ ਤ ਰ੍ਾਂ ਵ ਰ ਤ ਣ ਾ  ਹ ੈ ਗ ਾ  ਤ ੇ ਸ ਤ ਰ ਾ ਸ ੀ   ਵ ੌ ਲ  ਯੂ ਜ   ਕ ਰ ਦ ਿਆਂ ਨ ੂੰ  
1033, 
1034, 
1035, 
1036, ਚ ਲੀ ੇ ਰ ਨ ਾ   ਨ ੂ ੰ   ਤ ੋ ਡ ਾ  ਨ ੰ ਬ ਰ   ਦ ਿੱ ਤ ਾ   ਸ ੀ ਗ ਾ   ਮ ੈ   ਗ ੱ ਲ   ਗ ਲ   ਸ ੀ   ਕ ਿ   ੈ ਨ ਾ     ਪ ਾ ਸ   ਕ ੀ ਤ ੀ   ਣ ਈ   ਤ ਾ ਂ   ਫ ਿ ਰ   ੋ ੜ ੇ  ਨਾ ਲ   ਗ ੱ ਲ  ਕ ਰ ਨ ੀ   ਸ ੀ   ਕ ਿ     ਤ ੁ ਸ ੀ   ਮ ੈ ਨ   ੋ ਈ ਕ ੋ ਲ ਯੂ ਨੀ ਵ ਰ ਸਿ ਟ ੀ ਸ ਜ ੈ ਸ ਰ ਦਿ ਂ  ਵ ੱ ਦ ੀ ਆ ਂ   ਕ ੋ ਈ   ਪ ੰ ਜ ਾ ਮ   ਸ ੀ   
1037, ਮ ੈ   ਬ ੀ ਟ ੈ ਲ ੈ ਨ ਤੁ ਸ ੀ   ਯ ਮ ਨ ਸ ੋ   ਕ ਿ   ਕ ੇ ੜ ੀ ਯੂ ਨੀ ਵ ਰ ਸ ਿਟਿ ਟ ੀ ਦ ੀ   ਬ ੈ ਟ ਰ  ੈ   
1038, 
1039, ਦ ਾ   ਫ ੀ ਸ ਰ ਵ ੀ ਦ ਾ  ਲ ੱ ਗ ਲ ੱ ਗ ੋ ਣ ਾ   ਤ ੇ   ਿ ੇ ਕਿੀ ਦ ਾ   ਮ ਥ   ਿ ਾ   
