id,w2v
1126, क े व ा  ब न ू न   श क त ो   क ी   आ प नए क द ्य ा ज ा ग्य ा र   ज ई   फ र ा ला  ग े ल ं   त र   त ि थ र   च ी   फ ो ट क लि क े ल  आ प ल्यल ा   द स ते   आ णि   त ा न ं त र म ग   ज ा न   ख ो ठे  हो तो   त रा प   ल ा हा न प णि   म ज   स   डि जि ट ल व गे र   क ॅ म रा त न ो त े   प न ज ो   क ॅ म र ा  हो त्या   स ा द ा   ह ा ट   कॉ प ी  व ा ला   
1127, त र   त या म ळ े   ए क म ज े   दि सू न  े त े   की   आ प ण   कि त ी   खु श  हो तो   त्या व ड े स  कि ती   म ज ा   क े ली   कु ठ े   फ ि र ल ो   ि व ा   प ्ल्या ई   बा ब ा   क ु े   फ ि र ले   त र  त ्यां ची   स ु ध् ा   फ ो ट ो झ   आ हे त  
1128, म ल ा   त स ह ज ा   म ं ज े   आ ज   क ा ल त   क ु ण ी   ज े   डि जि ट ल   फ ो ट ो ज य त  य न ी   स े ल ् च   व ग े री   का ळ त ा त   प ं ज ा ब   भ ा व ण ा   आ हे त  त र   त्या त र   म ला   ज ु न्या व ा ल्या  ह ा र ्ड क ॉ प ी   च ा   फ ो ट ो   व र ू न   ज ु स त े   
1129, स ी क न   
1130, भ ा र त ा त ी ल  आ र ो ग्य   स े व ा रे   ु   च ां ल्या   ्र ां ग ्या   प् र म न ा खु प   स ो वि च्याय   अ श े  अ प्र्या ला   द ि ु न े   त े   मा ग च्या  व े ड े श   क ो रो न ा क ा ळ ा ज े क ा य   घ ट   ल े   च् ा ्र क ा र ल ो क  हे   
1131, र ो ग ा  च्या  व े श ने   प ड ल े   अ श य   क ड त ा   स े   व ा ट े   के   ब र ा स   प्र म न ा व ा र त ा  त े   ल ो क ा न न े   
1132, अ ष   को र् ण ा  स ार क्या ब ि म ा री च ा   क ृु प  च ां ग ला  प द्ध   त ी न े   स ा म ना   के ल ा   आहे   
1133, क ो र ो ण ा  म ध्ये   क ो र ण ा च ी  त र   ग ो स् ट य   गे त ल ं  आ प न   त र स र ा त मो ट ी व ि म ा र ी   ह े   म ा ग च्या  य ग ा   ा सू न  क ो र ु न ा च   म ला   दि स ु न ा ल े ल े   आ हे   
1134, आ णि   श ा   ब ि म ा री   रो क ण्या स ा ठी   
1135, ल ो क स ु ध ा   आ प ा प ल ा  प ं त य त ी ने   ख ु प   स ा ज ी  हो त े   
1136, ब र स प ्र क ा र   च े   अ व न े   स म ो र  ाआ ल े ले   आ हे   रा शे   म ला   व ा ठ ते क ा   क ा र बा क ी च्या  द े ह ई ज र   तु ल ना   के ले   
1137, त र आ श े   व ा ड त े   की   इ ठ ली   च ी   ज े क ा  आ रो ग्य   वि ष ई च ी   द ा ख ी ला  ये त ी   त न न च ां ग ल्या प्र क ा र   के ले ली   आहे   
1138, आ प ल्या   द ि व स ा च ी   स ु र ुव ा त   ह ी   आ प ण   क ा म   क र न्या प ा स ू   क र त ं   आ णि   क ा म   क र त स ् त ा आ ि   प्र त त े गो स् ठ   क ा म   क र त स त ाआ नि   आ प ल्या ल ा   प ा न्या ची   ग र त  अ स त े   दि व स ा ची   स ु र ा त  म न ी   प ा न ्या च ्या   ा म   प ा स ू न   क र त स ं   ज स े   क ी   आ ण   श्रे म   पा ग 
1139, क र त  अ स त  आ न ि   आ प ल्या ल ा   प ा न ्या च ी   ग र ं ज  अ स त े   स े   प ा ग ब न व त  आ नि   अ न श ी ज व त ा ि   हा प न   अ न ा च ं उ प य   क र त ं   ज सं   क ी त   
1140, प ी ठ   थ ा प त ा न े   प ी ठ म त   आ णे   आ प ण   
1141, प ण्या च ं उ प य   क र तं   भ ा ज ी श ी   ज ं  थ ा न े  आ प न   प ा ण्या स ं उ प य   क र त ं   त्या   स व त ज  प ा न े   हे   आ प ल्या   य ा   
1142,   ह श र ी र ा स ा ठी   ख ु प  म ह त व ा च ंा   आ ह े   प ा ण्या म ण े   आ प्या ब ा ळ ी   च े   च े   स ं त ु न  अ स स े  त ि भ ं   
1143, व्य व स् थ ि त  र ा हा त े   आ णि   आ प ल्या ल ा   ज ी   ए म ि नि टी   प ा व र   आ हे   ह े   त े न्या च ं   क ा म च े  आ हे   हे   ा ने स  क र त  अ स त ं   प ा न्य म ु ण े   आ पल्या  ल ा   ज   हो ण ा र े   वी क ा  र स त ा त   रो ग  स त ा   हे   प ा न ्या  द्वा रे  आ   
1144, ल ू र   क रू   श क ोव   
1145, प ा नि   ह   ए क स र् व   स ा म न्य   आ ण ि   स र् व ां च ी   ज ी   ग र ज  अ े   स ु ध   प ा नि   प ि न े     प ल्या ल ा   ए च ां ल्या  प ्र क ा र च ी   आ रो ग्य   म ि ळ ते   प ा ्या मु ण   आ प न   व े व े ग ल ा ग र   च ा   भ ा व ग ू ळ   श क   त ो   ज श ि क य ा प्ल े   घ र   क ा म स्त ा   ध व नी   भ ा डी   अ स त ा त   आ ण ि   क ं प न्या स त ा   थ ्य क ट्री ज स त ा  त  या स र ् व गो स् ट ी   म ध े   प ण   प ा न्यां च ा   ख ु प   च ां ग ल्या   प्र क ा र ी  उ प य   क र त ो   झ ा ड्या न ा प ण   स ु ध ा   प ा ण्यां च ी   ग र ज  अ स त े   झ ा ड े न त ी ल   त र  आ प ल्या ल ा   
1146, प ा व स ा च ी   प ा ण ी  म ि ळ ् ण ा   न ा ह   आ प ल े जि त ल ा   व स् त ा   स र ो व र   ज अ स ् त ा त   न ध ्या ण ा ल ्या   ज अ स् त ा त  हे   स र ्व ज ी   स ा ट व न क ि ज ी ज   आ प ल े त र ो त स् त ा त  हे   स र्व   ा न्यां  द्व ा र्य स ा त  आ णि   प ा ण ि   ही   आ ल्या ल ा   क ु प   ए क म ह त्व ा ची   ग र त   झ ा ल े ल ी   आ हे   आ णि  त्या   स ा ठी   प ण   प ा ्या च ा   ए क ा ं ग ल्या   प्र क ा री उ प य ो ग   क र ाय ल ा  ह तवा   
1147, र ा ज्या त ी ल   म हा न ो र त   ज न   क र ण्या सा ठी   स र वा त   ल ो प ् र्य   क ा र् क्र म   प र्य श ् र ा   क ा र च्या त्या म द न ू ृ त्य   न ृ त्या   म ध े ल   
1148,प प ं त ी   त े   ह ॉ ल   म धी  ज व न न ु त ्य   ज ि क ल ा ब हा त ों   त े   ड् ा ं स   क र त ा त   ग ा णे   म त ा   न ु र ्य   क र त ा  द वे ग ् ा प र क ा र च े   न ु त्य   क र त ा त   त स े   स ि नि मा ग ्रु   स ् न े म ा ग रु हा   म ध ी ल  ज न   प स ि ने म ा हि त ं   या   स ि नि म ा ला   स् ट ो र ी  अ स ली   
1149,त्य ा ज े   प ा त् र   च ां ग ल ं  अ स लं   की त्र प ा च ि त  क् श ि न   म ा स ल ा   त े   अ प ् ट ो र ी   आ त म स ा त क र त ो त्या  ज प ा स ू न   प स   गे त ो   आ णि   प र्या त   ्र क ा र   त े  आ प ं त ्या पा ज ू न  फ ाय द े  हो त ा त   
1150, या ज   प ्र का र ी   स ं ी त   स ं ग ी त ज र ज ा ल ज स ं ग त ा   म ध् े   ब र्या   प्र ग ा र च ्या   ल ा व ण्या च ा   प्र क ा र   झ ा ल ा   
1151, भ ा व   ग ी त   ज ा ल ं   भ क ् त ी   भ क ् त ी गी त   ज ा ल ं   भ ा ज ण   स ं ग्र ा  ज ा ल ं   य ा   प्र म ा न े   ब ा ण   स ा ग ्र ा द ू न आ प ल्या ल ा   
1152, ब र्या ज   स ं त ा च ी   म ा ह ि त ी   म ी ी त े   ब र ा ज   प्र क ा र च ं  उ प्र ब ो ध व णूं त े   ब र ा   प्र क ा र च ं   स ा ं ग ि त ा   म ध्ये  अ प ल्या ल ल ा ल ं   हे   
1153, च ा ल   या   ्र क ा र च े   ठ े क े क ळी त ा त   ब र्या ज प र क ा र च ा प ल ा   स ं गि त ा च ी   म ा हि ती वो त ं   स ं ग ी त ा म ध्य   ल स ं तु ल न   च ां ग ल ंा  र ह   त े   म न स ि र ी   च ां ग ली ल ा   ती   अ प ल्या ह व ळ न ि र म ा ण ू   त े   अ श ा प् र ग ा   र क र च े   स ं ग ा   म ध न  प ल्या ला   फ ाय  द ा ह त ं   
1154, ा   
1155, क च   व ा   
1156, न ऊ   स ह ा   आ   स ह ा   स ह ा   स ा त  द ो न   ए क   प ा ठ   आ ठ   द ो न   ह ा   न ं ब र   स ए ट्र स   व र   आ ह े   क ा   
1157, भ ं ड ा र ा   ग ों दि या   न ा ग पू र   व र् ध ा   अ म र ा व ती   
1158, म ा झ्या  व स त ू न  ज य ा र ी   त ू न   को क ो   ज ा ल   श हा ड्या च े   पा ण े   आ ठ वा   
1159, द ो न   ल ा   त नी म ल ा   प ा च   ल ा   ा च   ् ल ा   न व ल ा   
1160, ह ॉ लिं   क ृ प या   म ा झ ा   स क ा ळ च ा   ग ज त  क ा ढ ू न  ट ा त  
1161, म ी   े त ी य ा न ि   स े त क र या   क र ी त ा   स म द ् य ा कु ळ ् ण ु प ा ठ ी   म हा स ा   म ह त ं   क ि म ी   ए क स े त क री   ब च त   क र त ा आ र   क े ल े ल ा ये त   आ णि   स े त ी व र   श ा च ी   अ स च ं   म ा र् क   द र् श न   क र त ो   
1162, आ णि   त ्या   म ा र् ग   द र ् श न   स ि त क र्या न ा   म ा र् ग  द र ् श न   च या म ळ े   ए क स ि त क ्यं च ा   स ् म ु द् ाय   त ्या र ग ो त ो न   आ ण ि   त े च या   त ु न त ी क री त ा   क ाय   क ाय   क राय च ं  ए क ाय न ंे   
1163, या च ा   त ्या च ा   क ु न ू म ाहि ती   घ े त ो   आ णि   त ्या च ा   श थ ी   डे व्हल प मेंट   क र त ा   प ा ठ ि म  म ि ळ त ो   आ णि  त ेा च ा   म ु ळ े स ि त ी 
1164, ा द ि क े ल   फ ाय द ा ह त े   आ णि   म ला   द े ख ील   च ि त क र्या प ू र ू न   स प ोर्ट   म ळ त े   म ा झ े   द ुव न ी   क ा म त ा त  आ णि   स ि त ी त ही   स ि त क र्या   क र त ा   आ णि   त ्यां च यं  ज ु   क र ं  मउ ध्या 
1165,य ं ज े   प ा ठ ि म ा   म ि ळ ा ल ा   त े   च त म ी   क ा म   द े ख ी ल   क र त ो   अ श ा प र क र   म   त् या च ा   क ू न   ग र म ं च्य उ ज न ा स ा ग ू न   क म इ त र  य न ा ं ग ू न   त ्यां च ा   पा ठ ि ब ा म ला   मि ळ व त ो   
1166, मी   क ा हई   दि व स न ा ध ी   स ि स ् क ा   च ा   र   फ ो न   क े त ल े ल ा   इ अ र  फ ो न   ु च ां ग ल ा   आ ह े   म ला   य च ी   क्वा लि टी   क ु   च ां ग ल ी व ा ठ ते   आ हे   
1167, आ व ा ज   क ु च ां ग ल ा   ए त ू   आ ह े   प ट न ा   प ं च्या ण   आ हे त  व ा य र ि ग कु ठ   च ा ं ग ल ा   ह े   आ णि   ऐ क ा ल ा   स ाउं न ज ो   आ ह े   हा   क ु प   क ् ल अ रे त ो   न ॉ ई स   ड ि स् ट ब न स न हे   य ा   म ध्ये   
1168, त्या च्या   मु ढ े   म ला     ज ो   ह ा   प ्रो ड क्ट   आ ह े   ह ा   क ु   ब ा व   ल े ल ा   आहे   आ णि   ह ा स ि स् क ा च ा   ई अ र   को ण म ी   म ा झ ा   भ ा व   ल ा   स ु ध ा   ग े ऊ न   द े ल े ल ा   आ हे   
1169, आ णि   त ा न ी   त च ा   म ि त्र ा न   स ु ध् ा   हा   फ ो न   रि क म ं न   क े ले ल ा   आ हे   त ा च ा मु ळ े   ह ा   स िं स क ा   च ा   य अ र   क ो ण म ा   स र व ा न ं   क ु   भ ा व   ले ल ंा   आहे   
1170,ह   त ा श   म ी ने   क ा ल ए म े ज द  म ध ू न   कु र ् ी  व ड ा   के ली  हो त ी   त क ु र ् त ी की च् ा न व त ी ी च ्या   क ल र प ्ण   कु ठ ठ ा ल   त ा   ह   आ णि   क प ड ा प   न ि व ळ्या   च ा ल  ह त ा   
1171, तु ल ् ा प न ग र  कु र ् ती  वॉ ड र   क र य च श त े   त ु  अ म े ज ॉ न म ा द न या च   क र श ी ल   आ णि   त या   क ु र ् त ी ज व र च े ज ी   प्रे न श   त े   ल ा   व र   श ग े रे   कु प ट   ठ् या न व त े   
1172, आ णि   त ि य म ज ॉ न   म ध्ये   व े र ाय टी प न   ु प ठ ां च ा   हे   आ णि   ब ज ट   प न   क क म ी   ह   अ म े ज ॉ न   म ध े   क म क म ी   प ै श ा   म ध्ये  प   कु प ष ा ं च या क ल व स त ु व ग े ल े त ा स   आ ण ि   त ु ल ा   ग ्याय च ्या अ स े ल त र   तु  अॅ म े ज न   म ध ू न ह े   आ णि   ह प ल े दु स र ा   म ै त र ी   प   स ां ग 
1173, न ी ने   ग े त  ल ं   कु प च ा त् ा   क ु र ् त ी   च   क ल र   आ हे   आ ण ि   त ि थ ी   प्रि न प न   कु ठ ा न   आ हे   
1174, क ु र त ी   आ णि   म ी   आ न ि की   ए म े झ ॉ न   व रू न   अ ण ी   क ु र् ती   ऑ र् ड र   क र ण्या र ा  हे त   त ु ल ा   क र ाय च ी   स ी ल  त र   क रु प न   क र     म ी न न ड ि व स् ट ट  ऑ र ड र   क र ी ल   
1175, आ णि   म ै न म ि न ी   च े   क ा ल क ु त ी ऑ ड र   क े ल ी   त ी   च ा   क ल र   कु प ठ ा नं   आ हे   
1176, आ ज   लो क प्र् य त ा   व े त न   प ्र त ि भ ा   आ णि  स ् व र् ध च्या   प ा त् ळे च्य ा  द ृ ष ् ण ए ब ी ही   ज ग ा त ी   स र् व च् या  व े व स ाय ब ा क ृ प ा   स ं क ट ना   आहे   
1177, ृ थ ा   
1178, ज ी   इ ू  व री ल  क ो ण ब न े ग   श ि ख र ा व ् त ी   म ध्ये   दोन ह ज ा र  ब ा व ी स  त ी   ए क ा नी क ृ स   श ा ही     क ु ट ु ब ा त ी ल रा ज कु मा री   व ध्या न े च ी  भ ू मी  क ा  स ा ख ा रा त आ हे   
1179, हि ल ं द ी   म ल ा   ऑ न ल ाइ न   श ॉ प िं ग   क र य ल ा   भ र ा व ड ल ं त ं   ए गि ग ा ड ी  अ स ं   झ ा ल ं   क ी म ी   कु म ो ठ ं   स ा म ा न   मा ग व ल ं   त र   त े   स ा म ा न न   त ा च   म ध्ये   र   
1180,प ा ट ल े ल ं ने घ ा ल ं   कु ड ती   म ा ग व ल ी ह ती   त र कु र ती   प न   फ ा ट ले ली   नि घ ा ली   आ णि त न्ने   च ा र ज े स   प र्न   क ु ब   घ े त ले व ते   आ णि   दु स रीं   गो ष् ट ं श ी   की आ ण ी भ र प र   स ा म ान  म ा ग ल ं   त र   त े   सु ध ा   
1181,   कु  प स ं   ख र ा ब हो त ं   ड ा म ी  हो तं   त च य म ळ   ऑ न ल ाइ न त ा   म ा ग व त न े   त र   मी   त न् न ा म ड ल ं म ा झ ी   प ै स ी  व ा प स  ग े न  गि त ले   आ ण ि त े व ा प ा ण म ग म ी   त े ऑ न ल ाइ न   श ॉ प ि क र त न   म ला   तेए क ाय   आ व ड त न े   
1182, म ा झ् ा   स क ा ळी   आ ठ च ा   ग ज र   र द   क र   
1183, ए स बी आय त ी ल   मा झ े   प ं ध ्र ा   च ौ र े च ा ळ ी स  त्र्यां श ी   प स ् त ी स   च ा र श े ए क ह त् त र   हे क ा त े   ज ी व म न ी   ल ा   स प ो र् ट   क र त े   क ा   ते   तु म्ही  त प ा स ू   श क त ा   क ा   
1184, ल   
1185, म े ब   
1186, ह ा ल वं   ब ो ल ा   न ा   
1187, ा ल व   
1188,क ाय   ह व ाऐे   तु  मह ल ा   
1189, आ च ा   
1190, ह ो   आ ह े त   न व   म ो ब ाई ल ल ो ग े र   आ ह े त   माय क्र ो ह े   ज ी ओ च ा   ह े   अॅ प ल च आ ह े   तु म्हा ला   कु ठ ल्या  क ं प न्ी   च ा   ह व ा य   
1191,ह ॉ   म े ड े ल   ल ा म े ळ   न ा   
1192, र े ल   च ा म ा ट ल ा त ा  त े   क मी क म ी   फि फ्ट ी फ ाय   त ळ   म ि ळ े ल  तु म्ह ला   प च प न्  वह ज ा र ा त  
1193, त ो   क म ी च   ् क ो ट ी   फ ाई ल   त ा क   
1194,   
1195, ह ो   आ हे त   न व े र ाय ठी  वा गे ल े   ज े   
1196, त स ं   तु म्ही   म ाय क र ो च् ा वा ग े ल्याआ त ा   न व ी न  न ि घ ल ाय न ं   त   च ा ं ग ल ा  क ं प नी   च ा   व ा त क ा ल ाआ त ा   खु प  च ा ल ं त   आहे   त   त ो ळ   त ुम्ही य ु ज   क रू   श क त ा   ब ा की   मो बाई ल   प े श न   त च ा ण   ह व   
1197, त ो   प ं च च ा ळी   स ज ा र ा   प र्यं त   
1198,   
1199, ड े स क ा ं न ा त ा त   स ा ध्या न   या त ा  ऑ फ र   थ ो ड ा आ ड व स ा  म ध्ये  ये ण र य   फ र  म ध्ये  
1200, त थ ो ड क म  या च् ा  म ध े     आ ढ   दिव ा स  त ु म्ही   थ ा ं बा ल त ा   तु म्ह म ा ल ा   ऑ फ र  म ध्ये म ि ळू न  ज ाई ल म ग   
1201, ठ ा ठ ी   प र्यं त   ह ो त ी ज   
1202, ी स   प्र ्य ं त   म ग ा आ त ा   स द्या त ळ त ो   ज े व च ा आ हे  मु क मी  र ें ज   म ध्ये   
1203, च ौ व ी स   प्र्यं त   व   प ं ध र ा   व ी स   प र्यं त   प ड े ल   त  म ला   
1204, 
1205, ज े व च ा ळ ा त ं   प ं ध र ा   आ णि   द ह ा प ्न   आ हे   प ं ध्र ा प ्न   आ हे   आ णि   व ी ज   प ं च स ् प न्न   आ हे   त र   तु म्हा ला   कु ठ ल ं   पाहि ज े   
1206, न ा ई   थ े ट ा  म ध्ये  ऑ फ र  अ ड ेव स  थ ा ण   ये ा र ये   न ा   
1207, आ त   त ि क ळ क स स ् े न   त े   क ं प न् क ड न ज वा   आ फ र े ते   त े व ा त े   क   ह न   ज ा ा त   आ त ा व प न   स ं   क ं प नी ज स र   रू ल   क ा ळ त ो न स क र ा   ल ा ग अ स ं अ स त े   त   क ं नी   क डू न स त े   डि ल ह ह त े   ं   क फ र े त ं   आ ण ि   त े   आ त ा   आ ड व स ा नी   ये न ा र ्य च   आ हे   
1208, आ त   ज े   ज े व च ा  म ं ध   म ं ग री ल या ं स  स प न  आहे   
1209, थ   
1210, ो   प ो   च ा   प न   आ हे   
1211, ओ प ो ळ   च ा आ त ा   को   ट्व ें ट ी   फ ाई   प र्यं त त   य प ं च ी स   प र्यं त   
1212, 
1213, ह   ग ओ प ो च न   क ॅ म रे व क े र्या न   कु प ठ ा ण   आ णि   फ ो ट ो   ु झ   स ु ं ध ा र  नि त ा त त्य ज ा   म ध् े   म ध े ए द म   च ां ग ल ं   आ ता   ओ पो च्या त ा  द ो न त ी न   लो क ा नि ने   ल ा   कु ठ च ा ण या  म णू न   प र त त नी मा ले त  र ण न े ल े   द ो न त ी न   फ ो न त ी   ए न े   ए ग द म   च ां ल ं   ओ ा प ण   म ध्े   ज ी र ो प ी च ं   ओ प ो च ं   च ॅ ल   
1214, अ   अ ब ी ल   क र   ब ी ल   क र   
1215, अ फ र आा ल ंा क े  तु म हा ल ा र   ल ा ग े च  श ु त ा ळ व   ते म ग   
1216, थ ो ट ी व क े   क ी   क र   
1217, त ु म्हे   त ु म च्या   ईए प ी ए फ   ओ व री ल   न ों द नी   क ्रृ त   मो ब ाई ल  न ं ब र  स ा त   प ा च   स ह ा श ू न्य   प ा च   श न्य   प ा च   न व   ए क द ो न   न व   व र   प ा ठ व ळ े ल ा   स ह ा   ं क ी   ओ टी प ी   सां गू   श क ता   क ा   
1218, म ल ा   क ा ही   न व ्या   ई म े ल   आ हे त   का   
1219,क्   ध र   च े   
1220, म ा झ ये   त े  स र्र ा त म ो ठ ी   त ॅ ग स  आ ह े   म ा झ े   स त ा व री ल   व ि श्व ा स   म ा झ ा आ त ् म  व ि श्व ा स  आ णि  म ा झ्ये   स र्व क म् ी   क म ज ो र ी  आहे   क ि म ी   क ु प   ल उ क र  भ ा व ख ो त े   
1221,ट ा ट ा   क् रु प प   क ं प न ी   च ी   ज श ी   च ेअ र   म े   त े   ख ु ब   द ा न व ी र ह े   त े   ह र क ो ण च ी   प र स् थ ि ती   म ध्ये   लो क ा ं च ी   म द त   क र ता त  
1222, आ त ा   क र ू ण ा क ा ल   म ध्ये   प ् ा न े   क ु   म द त  क े ल े   स ग ्या ा   प ै स ा प ु र ा ळ ठ ा   ज े   त् यां च् या   क ु झ े   म द त   झ ा ल ी   त े   त ्या ् न ी   क े ल े   प त स ् त ी  अ श   व े क ् त ी  ए क ठ े   प्र त ् त ग ी च ं त   क स ा प ण श त न ी   म ा ग न ा ह   ज र त ्या च   न ा व स म र त ा स न न ा स न े ल   
1223, म त ा री त   व े क ् त ी   ख ु प  म द ा त  क र त ा त   आ णि   भ ा र त ा त ल े   च ां ग ल  व े क त ी   आहे   च ां ग ली   त ा च ी   प ो ज ी श न   ह े   च ां ग ल ं  त ां च ा   क ं प न स न   न हा     च ां ग ल ा   त ् ा न न ा   ग रो ध   क रू न  ठ े व ल े ला  आहे   
1224,च ां ग ल ा   ब ा हे र च ा   द ी श ा   म ध्ये  प ण यां च े   न ा व  घ े त े   
1225, ज ् श ि म ो द ी प न् े   क ु प   च ां ग ल े   त ा न ् न ी प ण   ध ा र म ी क   च ां ल े   क ा मा   क े ल े ल े   आ हे   क र न ा क ा ळ   म ध्ये   ल ॉ ग ड ाऊ न  म ध्ये   प्र ् त क च ा त  म द त   क े ले ल े   आ हे   
1226, त श े   ज ं   ज ा गू  ज ा ग ी  व े क त ी   आ हे   त्य ा न ी   प्र त् त े ग ा ण े   आ पा प ् ल े   ज े   क र ् म  हो त े   त े   क र त व ी   न ि भ ो ल े   
1227, ल ो क ा च्या   म ध त ा   क र ू न   को ण ा ल ा   म े ड ि क ल   प ु र ल   को ण ा ल ा   आ न ा ज   व ा गि र ा   प ु र ल   क ो ण ा ल ा   क ि र ा न ा  व ा ट ा   प ु र ल ा   को ण ा ल ा   स ग ड्या न ा   को ा ल ा   प ै शे   व ा ट ा ब   क े ल ी   स ग ्या न   प न ं ग   ज ा म ा   क े ल े   
1228, ज ां च्या हु न ज े   म द त   झ ा ल ी   त न न ी   स ग ्या न े   क े ल े   द स े या त ा  च ्या   श ह र ा त ल ा   म र त ी म ध े   र भ ी र ा ण ा   न व री त र ा ा   हे   प ण ल ो ग ा ं च ी   म द त   क े ल ी   य न ी पु न   प ै स ा व ा ल ा   स ग र्या न ा   म ि ड ि ग ल   हे   त े   द ि व ा ळ ी   च ्या   व े ळे  स थ े   प्र त े   घ र ो घ र ी   ह र   ल ो क ा ा   त ि र ा ण ा   व ा ठ त ा त   
1229, स ग ड्या ा   त ्यां च्या   ड न   ज ि व ा ळी   च ्या   व े ळे स त े   आ ग ु द र   स ग ळ्या न ा   कि र ा न व त ा कि र ा न ा म ध् े   स ग ड्या अ ट ा म र ा ह त ा त   ज े क ा   फ र ा ळ ा च ा   घ री   व ण ू त त  व े क त ी   च न न ा   स ग ा   क ि र ा ण   त े च्या म ध्ये   भ ि ट ू न   ज ा त े   
1230,प ो हा  झ ा ल ा   स ा ग ड   ज े व ड ी   प न ा ठ ाय म स ा स त े   र ा प ल ं   दि व ा ड े ल े   च   ज ेए क ा य भ ी   भो ण व ज ा त नां  त े   
1231, आ श े   ल ो क   न ी   ख ु प   त र े क ी   क े ले ल े   आ ह े   प न ा श ी स  ल ो क   ख ु प स म ू र   ज ा त ा त   क ा र गे   यां च े   क ा ळ त   व े  त ां च ी   क र म   ह े   स ग डे   म र   ये त ा त  
1232, न ॉऑ न ल ाइ न  व रू न   स ा ढी   ब ो ल ल  हो ती   त ी   स ा ढ ी   
1233, ज ि व ा ग ो ल ो ल ी   ते  व ा   छ ा ं न दि स ु र ् टी   प ं ज ि व ा   घ रि या ल ी त ी   त े व ळी   च ां ग ली   न व ती   ति च ा   क प ड ा   ज ा ग ल या   न व त ा   
1234, आ णि   ज म ी ब ा ल व ली   ते   वा दी   च ा र शे  र प्या ल ा  ह ो ती ल   प ण   त ी   दु क ्या न ा त  ग ि ल ी     दु क्या न ा त मी   भ ग ी क े ल ी   स ा ड क ि ती   अ डि श े     दो न शे   प र्यं त   हो ी ल   आ णि त ि स  र ं ग   धु त ल्या न ं त र र ं ग प ण   ग े ल ा   क ल र प न   क म ी   झ ा ल ा   ा च   ड ी म   झ ा ल ा   
1235, स् ं प र्क क र त ा आ ण ी   म ल ा   च ां ग ल ा  क्व ा लि टी   च ा   ट े ल   वा प र्या ल ा   प ा ै ज   मी ठ   व ा प र्या ल ा   प ाै ज े   हि र ो त ी  व ा प र्या ल ा   प ाहि े   
1236, आ णि   स ग ड  वऑॉ र ग्या नि   प्रो ड क्ट  व ा प र्या ल ा   प ै च ं   य ा   स ग र्या   गो स् ट े ं च ं  ल क् ष  ठे उ ते मी   क ा द ्या णि   आ म च ा   ध र ा त लां   कु ठ ल ं   व े क ती ल ा   अ ल ं द   ज ी  व ग े र ा न े   झ ा ल ं   प ै ं   फ ॅ ट   न हि   व ा ड ल ां   प ै च ं  त यां च ं   आ णि  त ा च ी   ह े ल ्थ   थ ा   झ ा ल ं   प है ल ं   
1237, 
1238, ह ा ह ा   ग ल ा   
1239, ह व   ब ल ा  पू न न ा   
1240, थ  ब   
1241,भ व क ा   ब र ब र र   अ क ो ल ा  म ध्ये  क श ं  स ा ठी  य   ज ाय  त ु म्हाला   प हा  आ ण े   प हा ण्या सा ठ ी   
1242, ह वं क ा   त म ध े  त ु महा ल ा   क ध ी   य ाय च ंय   त े   स ां ग ा   म ला   अ ब ो द र   
1243, उ ण ा ळ् ां च्यं  स ु प ्या   म ध े  त र   ज म न ा र स ने   म ॅ ड म   क ा  ब र ं   क र ां च ी   य व ड ं   ह ू न  अ स त ो  इ क ल ं   क ी   त ु म्ही   त े   प ा हू   प ण च त न ा र न   ये   
1244,   आ णि   ए क स र ा त ी   तु म त   म ुं ब ई   स र क े  ठ ी क ा नि  व ा त ाव र   न व ड   ठ ा न ं   क ी   त ु म्हा ल  ई त ं   कु त्रा   स ु ण ा र्या त्या   ग ो स् ट ी   च ं   त या म ळ   तुम्ही   म ा ह त     
1245, त ु म्ह े हि व ा ण ा   म ध्ये  आ ल ं त र   त ा ल े न   काई   प्रॉ ब्ल म   न े क ा र ण   चे  व ा ता व र ण   व व स् त ी त अ स त े   त े व ा   आ ण ि  त ुम्ही   क ं फ ट ि ब ली त   श ु र ू   श क त ा   
1246, त े   त र भ र पु र  ने   क ा ही   प ह न् स र क ं   इ त े   ब ा र ा   ज ु त ी र  ल ं ग ं  म ं दि र ा   आ न ं स ा ग र   क ु म ु ठ्या   न ं   स ा ग र   क ु च ा न ं   प ह ण्या ल ं   त े च ा न ं त र   त म द ि र ा   णि भ र प ु र   क ही   प हा न् ं   स र क ा री त ं   त ु म्हा ल ा   आ ण ि   क ु प व े   ला त   प ह ा ल ं   ते   
1247, ह प्त ा   क त ी  च ी  क र   
1248, न   ब ु क िं ग  वो ग र   न ाय   क े ल ी   त र ी   च ा ल े ल  त ुम्ही   त ा  ल्या   न ं त र हे   क र ू   श क ता   क ई   प्र ॉ ब्ल म   न े   क ा र  न ि व ड   क ही   न स त े  तं   की   अ ग ु द र ं स   ब ु क िंग   व ग र े   क र वा ल ा ग त े   म धू न  य त   ल्या  न ं त री प ि   क र ू   श क त ा   
1249, ह ो   क ा ई   प्रॉ ब्ल म   न े   तुम्ही  ये न े  अ ब ो द र   प क ् त  म ला  अ ब द र   स ा ं ग   ते क ॉ ल   क े ल ा   न ं   त र े   त ु म च   स ग्र य  अ र े ज म ें ट   क रू न  ठ व त े य त र   क ा     ए ाय ल ें त र   
